"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AWARENESSACTIVITYTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","LUX","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","NRU","SA_ILLEGAL_SURROGATE_ALCOHOL","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","SSD","SA_PREGNANCY_AND_ALCOHOL","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","SSD","SA_ALCOHOL_AT_WORK","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","BEL","SA_SOCIAL_HARMS","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","BGR","SA_PREGNANCY_AND_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","BGR","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","CYP","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","CZE","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","DNK","SA_PREGNANCY_AND_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","DNK","SA_DRINK_DRIVING","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","EST","SA_YOUNG_PEOPLES_DRINKING","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","FIN","SA_PREGNANCY_AND_ALCOHOL","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","FRA","SA_ALCOHOL_AT_WORK","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","FRA","SA_SOCIAL_HARMS","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","DEU","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","GRC","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","HUN","SA_YOUNG_PEOPLES_DRINKING","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","HUN","SA_ALCOHOLS_IMPACT_ON_HEALTH","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ISL","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","IRL","SA_ALCOHOL_AT_WORK","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LVA","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LVA","SA_ALCOHOLS_IMPACT_ON_HEALTH","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LTU","SA_PREGNANCY_AND_ALCOHOL","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","MLT","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","NLD","SA_ALCOHOLS_IMPACT_ON_HEALTH","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","NLD","SA_PREGNANCY_AND_ALCOHOL","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","POL","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","PRT","SA_PREGNANCY_AND_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ROU","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SVK","SA_PREGNANCY_AND_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SVN","SA_ALCOHOLS_IMPACT_ON_HEALTH","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ESP","SA_SOCIAL_HARMS","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SWE","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","CHE","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","TUR","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","GBR","SA_ALCOHOLS_IMPACT_ON_HEALTH","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","KGZ","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","UGA","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","TZA","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","UZB","SA_ILLEGAL_SURROGATE_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","AGO","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","BOL","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","CMR","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","CPV","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","GRD","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_INDIGENOUS_PEOPLE","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","BEL","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","BEL","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","BEL","SA_PREGNANCY_AND_ALCOHOL","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","BGR","SA_ALCOHOLS_IMPACT_ON_HEALTH","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","CZE","SA_ALCOHOLS_IMPACT_ON_HEALTH","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","CZE","SA_ALCOHOL_AT_WORK","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","DNK","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","DNK","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","FRA","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","FRA","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","DEU","SA_ALCOHOL_AT_WORK","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","DEU","SA_PREGNANCY_AND_ALCOHOL","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ISL","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ISL","SA_ALCOHOLS_IMPACT_ON_HEALTH","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","IRL","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","IRL","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LTU","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LTU","SA_ALCOHOL_AT_WORK","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LUX","SA_ALCOHOL_AT_WORK","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","MLT","SA_PREGNANCY_AND_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","NOR","SA_DRINK_DRIVING","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","POL","SA_SOCIAL_HARMS","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","PRT","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","PRT","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SVN","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SVN","SA_ALCOHOL_AT_WORK","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ESP","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ESP","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ESP","SA_PREGNANCY_AND_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","TUR","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","TUR","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","GBR","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","GBR","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","SEAR","BGD","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_INDIGENOUS_PEOPLE","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_ILLEGAL_SURROGATE_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_SOCIAL_HARMS","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_PREGNANCY_AND_ALCOHOL","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","GMB","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","HTI","SA_PREGNANCY_AND_ALCOHOL","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","KGZ","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_INDIGENOUS_PEOPLE","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","SEAR","MMR","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","SEAR","MMR","SA_INDIGENOUS_PEOPLE","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","SEN","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_ILLEGAL_SURROGATE_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","UZB","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_DRINK_DRIVING","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","AGO","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","CPV","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","LVA","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","LBN","SA_DRINK_DRIVING","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_INDIGENOUS_PEOPLE","Yes","","","",""
