"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RSUD_HIVHEP_CT","Display Value","Numeric","Low","High","Comments"
"RSUD_620","PUBLISHED","2014","EUR","SVK","CT_HIVARVTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SVK","CT_HEPTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SVN","CT_HIVTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SVN","CT_HIVARVTREATMENT","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SVN","CT_HEPTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SVN","CT_HEPVACCINATION","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SVN","CT_HEPTREATMENT","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SWE","CT_HIVTESTINGANDCOUNSELLING","Many (31-60%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SWE","CT_HEPTESTINGANDCOUNSELLING","Many (31-60%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SWE","CT_HEPVACCINATION","Many (31-60%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SWE","CT_HIVARVTREATMENT","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SWE","CT_HEPTREATMENT","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SYC","CT_HIVTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SYC","CT_HIVARVTREATMENT","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SYC","CT_HEPTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SYC","CT_HEPVACCINATION","None","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SYC","CT_HEPTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","EMR","SYR","CT_HIVTESTINGANDCOUNSELLING","Many (31-60%)","","","",""
"RSUD_620","PUBLISHED","2014","EMR","SYR","CT_HEPTESTINGANDCOUNSELLING","Many (31-60%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TGO","CT_HIVTESTINGANDCOUNSELLING","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TGO","CT_HEPTESTINGANDCOUNSELLING","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TGO","CT_HEPVACCINATION","None","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TGO","CT_HEPTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TGO","CT_HIVARVTREATMENT","Some (11-30%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TJK","CT_HIVTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TJK","CT_HIVARVTREATMENT","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TJK","CT_HEPTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TJK","CT_HEPVACCINATION","None","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TJK","CT_HEPTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","AMR","TTO","CT_HIVTESTINGANDCOUNSELLING","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","AMR","TTO","CT_HIVARVTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","AMR","TTO","CT_HEPTESTINGANDCOUNSELLING","None","","","",""
"RSUD_620","PUBLISHED","2014","AMR","TTO","CT_HEPVACCINATION","None","","","",""
"RSUD_620","PUBLISHED","2014","AMR","TTO","CT_HEPTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","EMR","TUN","CT_HIVTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EMR","TUN","CT_HEPTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EMR","TUN","CT_HIVARVTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","EMR","TUN","CT_HEPVACCINATION","None","","","",""
"RSUD_620","PUBLISHED","2014","EMR","TUN","CT_HEPTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TUR","CT_HIVTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TUR","CT_HIVARVTREATMENT","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TUR","CT_HEPTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TUR","CT_HEPTREATMENT","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TUR","CT_HEPVACCINATION","Some (11-30%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TZA","CT_HIVTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TZA","CT_HIVARVTREATMENT","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TZA","CT_HEPTESTINGANDCOUNSELLING","Some (11-30%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","UGA","CT_HIVARVTREATMENT","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","UGA","CT_HIVTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","UGA","CT_HEPVACCINATION","None","","","",""
"RSUD_620","PUBLISHED","2014","AFR","UGA","CT_HEPTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","EUR","UKR","CT_HEPTESTINGANDCOUNSELLING","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","UKR","CT_HEPVACCINATION","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","UKR","CT_HEPTREATMENT","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","UKR","CT_HIVTESTINGANDCOUNSELLING","Some (11-30%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","UKR","CT_HIVARVTREATMENT","Some (11-30%)","","","",""
"RSUD_620","PUBLISHED","2014","AMR","URY","CT_HIVTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","AMR","URY","CT_HEPTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","AMR","USA","CT_HEPTESTINGANDCOUNSELLING","Many (31-60%)","","","",""
"RSUD_620","PUBLISHED","2014","AMR","USA","CT_HIVTESTINGANDCOUNSELLING","Some (11-30%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","UZB","CT_HIVTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EUR","UZB","CT_HIVARVTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","EUR","UZB","CT_HEPTESTINGANDCOUNSELLING","None","","","",""
"RSUD_620","PUBLISHED","2014","EUR","UZB","CT_HEPVACCINATION","None","","","",""
"RSUD_620","PUBLISHED","2014","EUR","UZB","CT_HEPTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","WPR","VNM","CT_HEPTESTINGANDCOUNSELLING","Many (31-60%)","","","",""
"RSUD_620","PUBLISHED","2014","WPR","VNM","CT_HIVTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","WPR","VNM","CT_HIVARVTREATMENT","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","WPR","VUT","CT_HIVTESTINGANDCOUNSELLING","None","","","",""
"RSUD_620","PUBLISHED","2014","WPR","VUT","CT_HIVARVTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","WPR","VUT","CT_HEPTESTINGANDCOUNSELLING","None","","","",""
"RSUD_620","PUBLISHED","2014","WPR","VUT","CT_HEPVACCINATION","None","","","",""
"RSUD_620","PUBLISHED","2014","WPR","VUT","CT_HEPTREATMENT","None","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZMB","CT_HIVTESTINGANDCOUNSELLING","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZMB","CT_HIVARVTREATMENT","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZMB","CT_HEPVACCINATION","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZMB","CT_HEPTREATMENT","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZWE","CT_HEPTESTINGANDCOUNSELLING","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZWE","CT_HEPVACCINATION","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZWE","CT_HEPTREATMENT","Few (1-10%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZWE","CT_HIVARVTREATMENT","Many (31-60%)","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZWE","CT_HIVTESTINGANDCOUNSELLING","Most (61-100%)","","","",""
"RSUD_620","PUBLISHED","2014","EMR","AFG","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","AFG","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","AGO","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","AGO","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","AGO","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","AGO","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","AGO","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","ARE","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","ARM","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","ARM","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","ARM","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","ARM","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","ARM","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","ATG","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","ATG","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","ATG","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","ATG","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","ATG","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","AUS","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","AUS","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","AUS","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","AUS","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","AUS","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","AZE","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","BDI","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","BDI","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","BDI","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","BEN","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","BEN","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","BEN","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","BEN","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","BEN","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","BGD","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","BGD","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","BGD","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","BGD","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","BGR","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","BGR","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","BGR","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","BGR","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","BGR","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","BHS","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","BHS","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","BHS","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","BHS","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","BHS","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","BLZ","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","BOL","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","BOL","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","BOL","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","BOL","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","BOL","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","BTN","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","BTN","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","BTN","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","BTN","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","BTN","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","CAN","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","CAN","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","CAN","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","CAN","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","CAN","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","CIV","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","CIV","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","CIV","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","CMR","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","CMR","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","CMR","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","CMR","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","CMR","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","COK","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","COK","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","COK","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","COK","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","COK","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","COL","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","COL","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","COL","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","COL","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","COL","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","COM","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","COM","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","COM","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","CPV","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","CPV","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","CPV","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","CPV","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","CPV","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","CYP","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","CYP","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","CYP","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","DEU","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","DEU","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","DEU","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","DEU","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","DEU","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","DJI","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","DJI","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","DJI","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","DJI","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","DJI","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","DMA","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","DMA","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","DMA","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","DMA","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","DMA","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","DNK","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","DNK","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","DNK","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","DNK","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","DNK","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","ECU","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","ECU","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","ECU","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","EGY","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","EGY","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","EGY","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ERI","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ERI","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ERI","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ERI","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ERI","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","EST","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","EST","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","EST","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","EST","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","EST","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","FJI","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","FJI","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","FJI","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GAB","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GAB","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GAB","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GAB","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GAB","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GIN","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GIN","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GIN","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GIN","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GIN","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GMB","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GMB","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GMB","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GMB","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GMB","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GNB","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GNB","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GNB","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GNB","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GNB","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GNQ","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GNQ","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GNQ","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GNQ","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","GNQ","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","GTM","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","GTM","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","GTM","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","GTM","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","GTM","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","HND","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","HND","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","HND","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","HND","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","HND","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","HTI","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","HTI","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","HTI","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","HTI","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","HTI","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","IND","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","ISL","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","JAM","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","JAM","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","JPN","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","JPN","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","JPN","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","JPN","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","JPN","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","KGZ","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","KGZ","CT_HEPTREATMENT","No data","","","",""
