"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","EMFEXPOSED","EMFFREQUENCY","Display Value","Numeric","Low","High","Comments"
"EMFSTATUS","PUBLISHED","2018","WPR","JPN","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name: Regulations for Enforcement of the Radio Act Publication date: 1950 Link: http://www.tele.soumu.go.jp/j/sys/ele/medical/system/index.htm  Notes:  Article 14.2 (Limit of Specific Absorption Rate to human exposure)  Name: Ordinance regulating radio equipment Publication date: 1950 Link: http://www.tele.soumu.go.jp/j/sys/ele/medical/system/index.htm  Notes:  Article 21.3 (Safety facility about radio wave strength)  Name: Radio Protection Guidelines for Human Exposure to EMF  Publication date: 1990 (revised 1997, 2011, 2015) Link: http://www.tele.soumu.go.jp/j/sys/ele/medical/protect/index.htm  Notes: In general, guidelines are voluntary, however, the Ministry of Internal Affairs and Communications (MIC) partly legislated Radio Protection Guidelines for Human Exposure to EMF as mandatory standards in 1999 (Mandatory for safety facility about radio wave strength, etc)."
"EMFSTATUS","PUBLISHED","2018","WPR","KOR","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name: Guidelines for limiting exposure to electromagnetic fields (MISP Notification No.2013-118) Publication date: 29 August 2013 Link:http://msip.go.kr/SYNAP/skin/doc.html?fn=7624a2293f0dff02089c94e9b83520ce&rs=/SYNAP/sn3hcv/result/201802/ Notes: Mandatory only for base stations and  broadcasting stations above specific emitted power located at residential, commercial, industrial area, and areas under government control. Exemptions exist for certain installations depending on power and location. Voluntary for EMF emitting devices and installations. (??)  "
"EMFSTATUS","PUBLISHED","2018","WPR","KOR","EMFPUBLIC","EMFSTATIC","Voluntary","","","","Name: Standard: Guidelines for limiting exposure to electromagnetic fields (MISP Notification No.2013-118) Publication date: 29 August 2013 Link: http://msip.go.kr/SYNAP/skin/doc.html?fn=7624a2293f0dff02089c94e9b83520ce&rs=/SYNAP/sn3hcv/result/201802/  "
"EMFSTATUS","PUBLISHED","2018","WPR","KOR","EMFWORKER","EMFSTATIC","Voluntary","","","","Name: Standard: Guidelines for limiting exposure to electromagnetic fields (MISP Notification No.2013-118) Publication date: 29 August 2013 Link:http://msip.go.kr/SYNAP/skin/doc.html?fn=7624a2293f0dff02089c94e9b83520ce&rs=/SYNAP/sn3hcv/result/201802/ "
"EMFSTATUS","PUBLISHED","2018","WPR","KOR","EMFPUBLIC","EMFLOW","Voluntary","","","","Name: Guidelines for limiting exposure to electromagnetic fields (MISP Notification No.2013-118) Publication date: 29 August 2013 Link: http://msip.go.kr/SYNAP/skin/doc.html?fn=7624a2293f0dff02089c94e9b83520ce&rs=/SYNAP/sn3hcv/result/201802/ Notes: The standard exists but compliance is not required for power frequency (MSIP = Ministry of Science, ICT and Future Planning).  Name: Technical standard for electrical facilities, MOTIE Notification 2014-8  Publication date: 2014.1.16 Link:  www.motie.go.kr Notes: Ministry of Trade, Industry and Energy"
"EMFSTATUS","PUBLISHED","2018","WPR","KOR","EMFWORKER","EMFLOW","Voluntary","","","","Name: Guidelines for limiting exposure to electromagnetic fields (MISP Notification No.2013-118) Publication date: 29 August 2013 Link: http://msip.go.kr/SYNAP/skin/doc.html?fn=7624a2293f0dff02089c94e9b83520ce&rs=/SYNAP/sn3hcv/result/201802/ Notes: The standard exists but compliance is not required for power frequency (MSIP = Ministry of Science, ICT and Future Planning).  "
"EMFSTATUS","PUBLISHED","2018","WPR","KOR","EMFWORKER","EMFRADIO","Voluntary","","","","Name: Standard: Guidelines for limiting exposure to electromagnetic fields (MISP Notification No.2013-118) Publication date: 29 August 2013 Link: www.msip.go.kr "
"EMFSTATUS","PUBLISHED","2018","EUR","LTU","EMFWORKER","EMFSTATIC","Mandatory","","","","Name: Lietuvos Respublikos socialinės apsaugos ir darbo ministro 2015 m. spalio 30 d. įsakymas Nr. A1-614 ""Dėl darbuotojų apsaugos nuo elektromagnetinių laukų keliamos rizikos nuostatų patvirtinimo""  Publication date: 30 October 2016 Link: https://www.e-tar.lt/portal/lt/legalAct/201d4db07e4611e5b7eba10a9b5a9c5f          "
"EMFSTATUS","PUBLISHED","2018","EUR","LTU","EMFWORKER","EMFLOW","Mandatory","","","","Name: Lietuvos Respublikos socialinės apsaugos ir darbo ministro 2015 m. spalio 30 d. įsakymas Nr. A1-614 ""Dėl darbuotojų apsaugos nuo elektromagnetinių laukų keliamos rizikos nuostatų patvirtinimo""  Publication date: 30 October 2016 Link: https://www.e-tar.lt/portal/lt/legalAct/201d4db07e4611e5b7eba10a9b5a9c5f          "
"EMFSTATUS","PUBLISHED","2018","EUR","LTU","EMFWORKER","EMFRADIO","Mandatory","","","","Name: Lietuvos Respublikos socialinės apsaugos ir darbo ministro 2015 m. spalio 30 d. įsakymas Nr. A1-614 ""Dėl darbuotojų apsaugos nuo elektromagnetinių laukų keliamos rizikos nuostatų patvirtinimo""  Publication date: 30 October 2016 Link: https://www.e-tar.lt/portal/lt/legalAct/201d4db07e4611e5b7eba10a9b5a9c5f          "
"EMFSTATUS","PUBLISHED","2018","EUR","LUX","EMFWORKER","EMFSTATIC","Mandatory","","","","Name: Règlement grand-ducal du 17 mai 2017 concernant les prescriptions minimales de sécurité et de santé relatives à l’exposition des salariés aux risques dus aux agents physiques (champs électromagnétiques).  Publication date: 22 May 2017 Link: http://legilux.public.lu/eli/etat/leg/rgd/2017/05/17/a498/jo"
"EMFSTATUS","PUBLISHED","2018","EUR","NLD","EMFWORKER","EMFSTATIC","Mandatory","","","","Name: Besluit tot wijziging van het Arbeidsomstandighedenbesluit in verband met implementatie van de richtlijn electromagnetische velden  Publication date: 20 May 2016 Link: https://zoek.officielebekendmakingen.nl/stb-2016-181.html Notes: Minister of Social Affairs and Employment"
"EMFSTATUS","PUBLISHED","2018","EUR","NLD","EMFWORKER","EMFLOW","Mandatory","","","","Name: Besluit tot wijziging van het Arbeidsomstandighedenbesluit in verband met implementatie van de richtlijn electromagnetische velden  Publication date: 20 May 2016 Link: https://zoek.officielebekendmakingen.nl/stb-2016-181.html Notes: Minister of Social Affairs and Employment"
"EMFSTATUS","PUBLISHED","2018","EUR","NLD","EMFWORKER","EMFRADIO","Mandatory","","","","Name: Besluit tot wijziging van het Arbeidsomstandighedenbesluit in verband met implementatie van de richtlijn electromagnetische velden  Publication date: 20 May 2016 Link: https://zoek.officielebekendmakingen.nl/stb-2016-181.html Notes: Minister of Social Affairs and Employment"
"EMFSTATUS","PUBLISHED","2018","EUR","NLD","EMFPUBLIC","EMFSTATIC","Recommended","","","",""
"EMFSTATUS","PUBLISHED","2018","EUR","NLD","EMFPUBLIC","EMFLOW","Recommended","","","","Name: Publication date: Link: Notes: The ICNIRP guidelines are followed in the Netherlands. "
"EMFSTATUS","PUBLISHED","2018","EUR","NLD","EMFPUBLIC","EMFRADIO","Recommended","","","","ICNIRP guidelines are followed in the Netherlands. "
"EMFSTATUS","PUBLISHED","2018","EUR","NOR","EMFPUBLIC","EMFSTATIC","Mandatory","","","","Name: Act on Radiation Protection and Use of Radiation Publication date: 12 May 2000 Link: https://lovdata.no/dokument/NL/lov/2000-05-12-36 Notes: This act covers general requirements for exposure to ionizing and non-ionizing radiation for the public and workers  Name: Regulations on Radiation Protection and Use of Radiation Publication date: 16 December 2016 Link: https://lovdata.no/dokument/SF/forskrift/2016-12-16-1659 Notes: This regulation covers i.a. exposure to non-ionizing radiation for the public. It follows ICNIRP recommendations for the public.  "
"EMFSTATUS","PUBLISHED","2018","EUR","MLT","EMFWORKER","EMFRADIO","Mandatory","","","","Name: Work Place (Minimum Health and Safety Requirements for the Protection of Workers from Risks resulting from Exposure to Electromagnetic Fields) Regulations, 2016 under the Occupational Health and Safety Authority Act (Cap. 424 of the Laws of Malta) Publication date: 15 July 2016 Link: http://ohsa.org.mt/Portals/0/Docs/Consultations/2016/EMF%20Regulations%20for%20consultation%20(EN).pdf Notes: Minister for Social Dialogue, Consumer Affairs and Civil Liberties"
"EMFSTATUS","PUBLISHED","2018","WPR","MYS","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name: Commission Determination on the Mandatory Standard for Electromagnetic Field Emission from radiocommunications infrastructure – Determination No. 1 of 2010.  Publication date: 24 December 2010 Link: http://www.skmm.gov.my/skmmgovmy/files/attachments/Mandatory%20Std%20for%20EMF%20Det%20No%20%201%20of%202010.pdf Notes: "
"EMFSTATUS","PUBLISHED","2018","WPR","MYS","EMFWORKER","EMFRADIO","Mandatory","","","","Name: Commission Determination on the Mandatory Standard for Electromagnetic Field Emission from radiocommunications infrastructure – Determination No. 1 of 2010.  Publication date: 24 December 2010 Link: http://www.skmm.gov.my/skmmgovmy/files/attachments/Mandatory%20Std%20for%20EMF%20Det%20No%20%201%20of%202010.pdf"
"EMFSTATUS","PUBLISHED","2018","WPR","PHL","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name: Administrative Order No. 175 s. 2004 entitled "" Radiation Protection Standards for Radiofrequency Radiation in the Frequency Range 3 kHz to 300 GHz"" Publication date: 11 October 2004 Link: Notes: These standards are based on the 1998 Guidelines of the International Commission for Non-Ionizing Radiation Protection (ICNIRP).  "
"EMFSTATUS","PUBLISHED","2018","EUR","ROU","EMFWORKER","EMFRADIO","Mandatory","","","","Name: Hotărârea Guvernului nr.520/2016 privind cerințele minime de securitate și sănătate referitoare la expunerea lucrătorilor la riscuri generate de câmpuri electromagnetice  Publication date: 28 July 2016 Link: https://lege5.ro/Gratuit/gezdkmbugmyq/hotararea-nr-520-2016-privind-cerintele-minime-de-securitate-si-sanatate-referitoare-la-expunerea-lucratorilor-la-riscuri-generate-de-campuri-electromagnetice/3 "
"EMFSTATUS","PUBLISHED","2018","EUR","RUS","EMFPUBLIC","EMFSTATIC","Mandatory","","","","Name: Sanitary-and-epidemiologic norms and regulations (San- PiN) no. 2.1.2.2801-10 ""Changes and additions №1 to San- PiN no. 2.1.2.2645-10 ""Sanitary-and-epidemiologic requirements to the living conditions in residential buildings and premises"" Publication date:  2010 Link: https://www.consultant.ru/document/cons_doc_LAW_111236/ "
"EMFSTATUS","PUBLISHED","2018","EUR","RUS","EMFWORKER","EMFSTATIC","Mandatory","","","","Name: Sanitary-and-epidemiologic norms and regulations (San- PiN) no. 2.2.4.1191-03 ""Electromagnetic Fields in workplace"". Publication date:  2003 Link: http://www.consultant.ru/document/cons_doc_LAW_41277/"
"EMFSTATUS","PUBLISHED","2018","EUR","RUS","EMFPUBLIC","EMFLOW","Mandatory","","","","Name: Limits of power frequency magnetic fields values (50 Hg) in residential and public buildings and residential areas. Norms GN 2.1.8/2.2.4.2262–07 Publication date: 2007 Link: https://www.consultant.ru/document/cons_doc_LAW_71421/    "
"EMFSTATUS","PUBLISHED","2018","EUR","RUS","EMFWORKER","EMFLOW","Mandatory","","","","Name: Sanitary-and-epidemiologic norms and regulations (San- PiN) no. 2.2.4.1191-03 ""Electromagnetic Fields in workplace"". Publication date:  2003 Link: http://www.consultant.ru/document/cons_doc_LAW_41277/"
"EMFSTATUS","PUBLISHED","2018","EUR","RUS","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name:Sanitary-and-epidemiologic norms and regulations (San- PiN) no.2.1.8/2.2.4.1190-03.  Hygienic Requirements for Placement and Operation of Personal Mobile Radio Devices.  Publication date: 2003 Link: http://www.consultant.ru/document/cons_doc_LAW_41563/    "
"EMFSTATUS","PUBLISHED","2018","WPR","PHL","EMFWORKER","EMFRADIO","Mandatory","","","","Name: Administrative Order No. 175 s. 2004 entitled "" Radiation Protection Standards for Radiofrequency Radiation in the Frequency Range 3 kHz to 300 GHz"" Publication date: 11 October 2004 Link: Notes: These standards are based on the 1998 Guidelines of the International Commission for Non-Ionizing Radiation Protection (ICNIRP).   "
"EMFSTATUS","PUBLISHED","2018","EUR","POL","EMFWORKER","EMFSTATIC","Mandatory","","","","Name: Rozporządzenie Ministra Rodziny, Pracy i Polityki Społecznej z dnia 29 czerwca 2016 r. w sprawie bezpieczeństwa i higieny pracy przy pracach związanych z narażeniem na pole elektromagnetyczne  Publication date: 30 June 2016 Link: http://prawo.sejm.gov.pl/isap.nsf/download.xsp/WDU20160000950/O/D20160950.pdf"
"EMFSTATUS","PUBLISHED","2018","EUR","POL","EMFWORKER","EMFLOW","Mandatory","","","","Name: Rozporządzenie Ministra Rodziny, Pracy i Polityki Społecznej z dnia 29 czerwca 2016 r. w sprawie bezpieczeństwa i higieny pracy przy pracach związanych z narażeniem na pole elektromagnetyczne  Publication date: 30 June 2016 Link: http://prawo.sejm.gov.pl/isap.nsf/download.xsp/WDU20160000950/O/D20160950.pdf"
"EMFSTATUS","PUBLISHED","2018","EUR","POL","EMFWORKER","EMFRADIO","Mandatory","","","","Name: Rozporządzenie Ministra Rodziny, Pracy i Polityki Społecznej z dnia 29 czerwca 2016 r. w sprawie bezpieczeństwa i higieny pracy przy pracach związanych z narażeniem na pole elektromagnetyczne  Publication date: 30 June 2016 Link: http://prawo.sejm.gov.pl/isap.nsf/download.xsp/WDU20160000950/O/D20160950.pdf"
"EMFSTATUS","PUBLISHED","2018","EUR","PRT","EMFWORKER","EMFSTATIC","Mandatory","","","","Name: Lei n.º 64/2017, de 7 de agosto, que «Estabelece as prescrições mínimas em matéria de proteção dos trabalhadores contra os riscos para a segurança e a saúde a que estão ou possam vir a estar sujeitos devido à exposição a campos eletromagnéticos durante o trabalho e transpõe a Diretiva 2013/35/EU do Parlamento Europeu e do Conselho, de 26 de junho de 2013» Publication date: 27 September 2017 Link: http://data.dre.pt/eli/declretif/26/2017/09/27/p/dre/pt/html"
"EMFSTATUS","PUBLISHED","2018","EUR","PRT","EMFWORKER","EMFLOW","Mandatory","","","","Name: Lei n.º 64/2017, de 7 de agosto, que «Estabelece as prescrições mínimas em matéria de proteção dos trabalhadores contra os riscos para a segurança e a saúde a que estão ou possam vir a estar sujeitos devido à exposição a campos eletromagnéticos durante o trabalho e transpõe a Diretiva 2013/35/EU do Parlamento Europeu e do Conselho, de 26 de junho de 2013» Publication date: 27 September 2017 Link: http://data.dre.pt/eli/declretif/26/2017/09/27/p/dre/pt/html"
"EMFSTATUS","PUBLISHED","2018","EUR","PRT","EMFWORKER","EMFRADIO","Mandatory","","","","Name: Lei n.º 64/2017, de 7 de agosto, que «Estabelece as prescrições mínimas em matéria de proteção dos trabalhadores contra os riscos para a segurança e a saúde a que estão ou possam vir a estar sujeitos devido à exposição a campos eletromagnéticos durante o trabalho e transpõe a Diretiva 2013/35/EU do Parlamento Europeu e do Conselho, de 26 de junho de 2013» Publication date: 27 September 2017 Link: http://data.dre.pt/eli/declretif/26/2017/09/27/p/dre/pt/html"
"EMFSTATUS","PUBLISHED","2018","EUR","ROU","EMFWORKER","EMFSTATIC","Mandatory","","","","Name: Hotărârea Guvernului nr.520/2016 privind cerințele minime de securitate și sănătate referitoare la expunerea lucrătorilor la riscuri generate de câmpuri electromagnetice  Publication date: 28 July 2016 Link: https://lege5.ro/Gratuit/gezdkmbugmyq/hotararea-nr-520-2016-privind-cerintele-minime-de-securitate-si-sanatate-referitoare-la-expunerea-lucratorilor-la-riscuri-generate-de-campuri-electromagnetice/3 "
"EMFSTATUS","PUBLISHED","2018","EUR","ROU","EMFWORKER","EMFLOW","Mandatory","","","","Name: Hotărârea Guvernului nr.520/2016 privind cerințele minime de securitate și sănătate referitoare la expunerea lucrătorilor la riscuri generate de câmpuri electromagnetice  Publication date: 28 July 2016 Link: https://lege5.ro/Gratuit/gezdkmbugmyq/hotararea-nr-520-2016-privind-cerintele-minime-de-securitate-si-sanatate-referitoare-la-expunerea-lucratorilor-la-riscuri-generate-de-campuri-electromagnetice/3 "
"EMFSTATUS","PUBLISHED","2018","EUR","NOR","EMFWORKER","EMFSTATIC","Mandatory","","","","Name: Act on Radiation Protection and Use of Radiation Publication date: 12 May 2000 Link: https://lovdata.no/dokument/NL/lov/2000-05-12-36 Notes: This act covers general reqiurements for exposure to ionizing and non-ionizing radiation for the public and workers  Name: Occupational Safety Regulations Publication date: 1 July 2016 Link: https://lovdata.no/dokument/SF/forskrift/2011-12-06-1358 Notes: This regulation covers i.a. exposure to non-ionizing radiation for the workers. It follows Directive 2013/35/EU for workers.  "
"EMFSTATUS","PUBLISHED","2018","EUR","NOR","EMFPUBLIC","EMFLOW","Mandatory","","","","Name: Act on Radiation Protection and Use of Radiation Publication date: 12 May 2000 Link: https://lovdata.no/dokument/NL/lov/2000-05-12-36 Notes: This act covers general requirements for exposure to ionizing and non-ionizing radiation for the public and workers  Name: Regulations on Radiation Protection and Use of Radiation Publication date: 16 December 2016 Link: https://lovdata.no/dokument/SF/forskrift/2016-12-16-1659 Notes: This regulation covers i.a. exposure to non-ionizing radiation for the public. It follows ICNIRP recommendations for the public.  "
"EMFSTATUS","PUBLISHED","2018","EUR","NOR","EMFWORKER","EMFLOW","Mandatory","","","","Name: Act on Radiation Protection and Use of Radiation Publication date: 12 May 2000 Link: https://lovdata.no/dokument/NL/lov/2000-05-12-36 Notes: This act covers general reqiurements for exposure to ionizing and non-ionizing radiation for the public and workers  Name: Occupational Safety Regulations Publication date: 1 July 2016 Link: https://lovdata.no/dokument/SF/forskrift/2011-12-06-1358 Notes: This regulation covers i.a. exposure to non-ionizing radiation for the workers. It follows Directive 2013/35/EU for workers.  "
"EMFSTATUS","PUBLISHED","2018","EUR","NOR","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name: Act on Radiation Protection and Use of Radiation Publication date: 12 May 2000 Link: https://lovdata.no/dokument/NL/lov/2000-05-12-36 Notes: This act covers general requirements for exposure to ionizing and non-ionizing radiation for the public and workers  Name: Regulations on Radiation Protection and Use of Radiation Publication date: 16 December 2016 Link: https://lovdata.no/dokument/SF/forskrift/2016-12-16-1659 Notes: This regulation covers i.a. exposure to non-ionizing radiation for the public. It follows ICNIRP recommendations for the public.  "
"EMFSTATUS","PUBLISHED","2018","EUR","NOR","EMFWORKER","EMFRADIO","Mandatory","","","","Name: Act on Radiation Protection and Use of Radiation Publication date: 12 May 2000 Link: https://lovdata.no/dokument/NL/lov/2000-05-12-36 Notes: This act covers general reqiurements for exposure to ionizing and non-ionizing radiation for the public and workers  Name: Occupational Safety Regulations Publication date: 1 July 2016 Link: https://lovdata.no/dokument/SF/forskrift/2011-12-06-1358 Notes: This regulation covers i.a. exposure to non-ionizing radiation for the workers. It follows Directive 2013/35/EU for workers.  "
"EMFSTATUS","PUBLISHED","2018","WPR","NZL","EMFPUBLIC","EMFLOW","Mandatory","","","","Name: National Policy Statement on Electricity transmission Publication date: 13 March 2008 Link: http://www.mfe.govt.nz/publications/rma/nps-electricity-transmission-mar08 Notes: The National Policy Statement is mandatory for any planning rules for transmission lines. Mandatory when transmission lines are being upgraded, recommended for any new local authority rules.    Name: National Environmental Standards for electricity transmission activities Publication date: 14 January 2010 Link: http://www.legislation.govt.nz/regulation/public/2009/0397/latest/DLM2626036.html Notes: The National Environmental Standard is mandatory for any activities relating to transmission lines covered by the Standard.     "
"EMFSTATUS","PUBLISHED","2018","WPR","NZL","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name: NZS 2772.1:1999 Radiofrequency fields Part 1 - Maximum exposure levels 3 kHz - 300 GHz.  Publcation date: April 1999 Link: http://www.health.govt.nz/our-work/radiation-safety/non-ionising-radiation/radiofrequency-field-exposure-standard  Name: National Environmental Standards for Telecommunication Facilities.   Publication date: 9 October 2008 Link: http://www.mfe.govt.nz/laws/standards/telecommunication-standards.html  Notes: The National Environmental Standards for Telecommunication Facilities require mandatory compliance with the limits in NZS 2772.1:1999 for radio transmitters operated by ""Network Operators"" as defined under the Telecommunications Act.  (Effectively, all mobile operators and almost all TV/radio broadcast facility operators). NZS 2772.1:1999 otherwise has ""recommended"" status "
"EMFSTATUS","PUBLISHED","2018","WPR","NZL","EMFWORKER","EMFLOW","Recommended","","","","Notes: Ministry of Health and Worksafe New Zealand recommendation to follow ICNIRP 2010 Guidelines"
"EMFSTATUS","PUBLISHED","2018","WPR","NZL","EMFWORKER","EMFRADIO","Recommended","","","","Name: NZS 2772.1:1999 Radiofrequency fields Part 1 - Maximum exposure levels 3 kHz - 300 GHz.   Publication date: April 1999 Link: http://www.health.govt.nz/our-work/radiation-safety/non-ionising-radiation/radiofrequency-field-exposure-standard Notes: No Legal status for occupational exposures"
"EMFSTATUS","PUBLISHED","2018","WPR","NZL","EMFPUBLIC","EMFSTATIC","Voluntary","","","","Notes: Ministry of Health recommendation- policy to follow ICNIRP Guidelines- no official publication. No legal status but used as a yardstick in case of disputes"
"EMFSTATUS","PUBLISHED","2018","WPR","NZL","EMFWORKER","EMFSTATIC","Voluntary","","","","Notes: Ministry of Health recommendation- policy to follow ICNIRP Guidelines- no official publication. No legal status but used as a yardstick in case of disputes"
"EMFSTATUS","PUBLISHED","2018","AMR","PER","EMFPUBLIC","EMFLOW","Mandatory","","","","Name: Aprueban Estándares de Calidad Ambiental (ECAs) para Radiaciones No lonizantes – Supreme Decree, Nº 010-2005-PCM Publication date: 2 February 2005 Link: http://www.minam.gob.pe/calidadambiental/wp-content/uploads/sites/22/2014/07/D.S.-N%C2%B0-010-2005-PCM-Est%C3%A1ndares-de-Calidad-Ambiental-para-Radiaciones-No-Ionizantes.pdf Notes: The standard is an immission standard in the frequency range 0Hz-300GHz and is compulsory policy guidance for national, regional and local authorities.  "
"EMFSTATUS","PUBLISHED","2018","AMR","PER","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name: Aprueban Estándares de Calidad Ambiental (ECAs) para Radiaciones No lonizantes – Supreme Decree,  Nº 010-2005-PCM Publication date: 2 February 2005 Link: http://www.minam.gob.pe/calidadambiental/wp-content/uploads/sites/22/2014/07/D.S.-N%C2%B0-010-2005-PCM-Est%C3%A1ndares-de-Calidad-Ambiental-para-Radiaciones-No-Ionizantes.pdf Notes: The standard is an immission standard in the frequency range 0-300 GHz and is compulsory policy guidance for national, regional and local authorities.                                                                                                                      "
"EMFSTATUS","PUBLISHED","2018","AMR","PER","EMFWORKER","EMFRADIO","Mandatory","","","","Name: Establecen Límites Máximos Permisibles de Radiaciones No Ionizantes en Telecomunicaciones , Supreme Decree N° 038-2003-MTC Publication date: 3 July 2003 Link: http://transparencia.mtc.gob.pe/idm_docs/normas_legales/1_0_902.pdf Notes: The limits are emission standards, compulsory for any enterprise, institution or organization that produces RF fields for telecommunications in the frequency range of 9 kHz -300 GHz. In this case applied to all workers engaged in telecommunication activities     "
"EMFSTATUS","PUBLISHED","2018","WPR","PHL","EMFPUBLIC","EMFLOW","Mandatory","","","","Name: Department of Health Administrative Order No. 2007-0033 :Amendment to Implementing Rules and Regulations of Chapter XX - "" Pollution of the Environment"" of the Code of Sanitation of the Philippines (Presidential Decree 856) Publication date: 28 September 2007 Link:  Notes: Amendments include provisions for overhead and underground transmission and distribution lines (Section 7-par.7.3.1a, 7.3.1b and 7.3.3) "
"EMFSTATUS","PUBLISHED","2018","EUR","RUS","EMFWORKER","EMFRADIO","Mandatory","","","","Name: Sanitary-and-epidemiologic norms and regulations (San- PiN) no. 2.2.4.1191-03 ""Electromagnetic Fields in workplace"". Publication date:  2003 Link: http://www.consultant.ru/document/cons_doc_LAW_41277/"
"EMFSTATUS","PUBLISHED","2018","EMR","SAU","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name: National Guidelines for Human Exposure to Radiofrequency Electromagnetic Fields Publication date: November 2009 Link: http:http://www.citc.gov.sa/en/RulesandSystems/RegulatoryDocuments/Electro-magneticfields/Pages/default.aspx"
"EMFSTATUS","PUBLISHED","2018","EMR","SAU","EMFWORKER","EMFRADIO","Mandatory","","","","Name: National Guidelines for Human Exposure to Radiofrequency Electromagnetic Fields Publication date: November 2009 Link: http:http://www.citc.gov.sa/en/RulesandSystems/RegulatoryDocuments/Electro-magneticfields/Pages/default.aspx"
"EMFSTATUS","PUBLISHED","2018","WPR","SGP","EMFPUBLIC","EMFSTATIC","Recommended","","","",""
"EMFSTATUS","PUBLISHED","2018","WPR","SGP","EMFWORKER","EMFSTATIC","Recommended","","","",""
"EMFSTATUS","PUBLISHED","2018","WPR","SGP","EMFPUBLIC","EMFLOW","Recommended","","","",""
"EMFSTATUS","PUBLISHED","2018","WPR","SGP","EMFWORKER","EMFLOW","Recommended","","","",""
"EMFSTATUS","PUBLISHED","2018","WPR","SGP","EMFPUBLIC","EMFRADIO","Recommended","","","",""
"EMFSTATUS","PUBLISHED","2018","EUR","SVK","EMFWORKER","EMFSTATIC","Mandatory","","","","Name: Nariadenie vlády Slovenskej republiky č. 209/2016 Z. z. o minimálnych zdravotných a bezpečnostných požiadavkách na ochranu zamestnancov pred rizikami súvisiacimi s expozíciou elektromagnetickému poľu Publication date: 1 July 2016 Link: http://www.zakonypreludi.sk/zz/2016-209"
"EMFSTATUS","PUBLISHED","2018","EUR","SVK","EMFWORKER","EMFLOW","Mandatory","","","","Name: Nariadenie vlády Slovenskej republiky č. 209/2016 Z. z. o minimálnych zdravotných a bezpečnostných požiadavkách na ochranu zamestnancov pred rizikami súvisiacimi s expozíciou elektromagnetickému poľu Publication date: 1 July 2016 Link: http://www.zakonypreludi.sk/zz/2016-209"
"EMFSTATUS","PUBLISHED","2018","EUR","SVK","EMFWORKER","EMFRADIO","Mandatory","","","","Name: Nariadenie vlády Slovenskej republiky č. 209/2016 Z. z. o minimálnych zdravotných a bezpečnostných požiadavkách na ochranu zamestnancov pred rizikami súvisiacimi s expozíciou elektromagnetickému poľu Publication date: 1 July 2016 Link: http://www.zakonypreludi.sk/zz/2016-209"
"EMFSTATUS","PUBLISHED","2018","EUR","SVN","EMFPUBLIC","EMFSTATIC","Mandatory","","","",""
"EMFSTATUS","PUBLISHED","2018","EUR","SVN","EMFWORKER","EMFSTATIC","Mandatory","","","","Name: Uredba o varovanju delavcev pred tveganji zaradi izpostavljenosti elektromagnetnim sevanjem (Official Gazette of RS, no. 49/16 )  Publication date: 8 July 2016 Link: http://www.pisrs.si/Pis.web/pregledPredpisa?id=URED7280"
"EMFSTATUS","PUBLISHED","2018","EUR","SVN","EMFPUBLIC","EMFLOW","Mandatory","","","","Name: Decree on Electromagnetic Radiation in the Natural and Living Environment (Official Gazette of RS, Nos. 70/96 and 41/04 - ZVO-1)  Publication date: 21 November 1996 Link: http://www.pisrs.si/Pis.web/pregledPredpisa?id=URED1387"
"EMFSTATUS","PUBLISHED","2018","EUR","SVN","EMFWORKER","EMFLOW","Mandatory","","","","Name: Uredba o varovanju delavcev pred tveganji zaradi izpostavljenosti elektromagnetnim sevanjem (Official Gazette of RS, no. 49/16 )  Publication date: 8 July 2016 Link: http://www.pisrs.si/Pis.web/pregledPredpisa?id=URED7280"
"EMFSTATUS","PUBLISHED","2018","EUR","SVN","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name: Decree on Electromagnetic Radiation in the Natural and Living Environment (Official Gazette of RS, Nos. 70/96 and 41/04 - ZVO-1)  Publication date: 21 November 1996 Link: http://www.pisrs.si/Pis.web/pregledPredpisa?id=URED1387"
"EMFSTATUS","PUBLISHED","2018","EMR","TUR","EMFPUBLIC","EMFSTATIC","Recommended","","","",""
"EMFSTATUS","PUBLISHED","2018","EMR","TUR","EMFWORKER","EMFSTATIC","Recommended","","","",""
"EMFSTATUS","PUBLISHED","2018","EMR","TUR","EMFPUBLIC","EMFLOW","Recommended","","","","Name: Name: ""Non-Ionizing Radiation Act for the Protection of the Environment and Public Health"", Official Gazette (27651) from Ministry of Environment and Forestry Publication date: July 24, 2010 Link: http://www.resmigazete.gov.tr/eskiler/2010/07/20100724-3.htm  Notes: "
