"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"cpmo","EQ_DHS","PUBLISHED","2008","AMR","PER","","","","WQ5","","54.5 [51.4-57.5]","54.48027","51.41181","57.51508",""
"cpmo","EQ_DHS","PUBLISHED","2009","AMR","PER","","","","WQ1","","40.4 [37.6-43.3]","40.42805","37.61954","43.30068",""
"cpmo","EQ_DHS","PUBLISHED","2011","AMR","PER","","","","WQ2","","49.8 [47.6-52.0]","49.81532","47.59161","52.03977",""
"cpmo","EQ_DHS","PUBLISHED","2011","AMR","PER","","","","WQ3","","52.5 [49.7-55.2]","52.46542","49.69812","55.21766",""
"cpmo","EQ_DHS","PUBLISHED","2011","AMR","PER","","","","WQ4","","54.4 [51.5-57.3]","54.39268","51.48947","57.26633",""
"cpmo","EQ_DHS","PUBLISHED","2011","AMR","PER","","","","WQ5","","56.9 [53.7-60.1]","56.91977","53.73302","60.05022",""
"cpmo","EQ_DHS","PUBLISHED","1998","WPR","PHL","","","","WQ1","","19.6 [17.6-21.8]","19.63559","17.63450","21.80364",""
"cpmo","EQ_DHS","PUBLISHED","1998","WPR","PHL","","","","WQ2","","26.2 [23.9-28.6]","26.19217","23.94322","28.57301",""
"cpmo","EQ_DHS","PUBLISHED","1998","WPR","PHL","","","","WQ3","","33.0 [30.4-35.7]","33.02418","30.41186","35.74563",""
"cpmo","EQ_DHS","PUBLISHED","1998","WPR","PHL","","","","WQ4","","33.0 [30.5-35.5]","32.98194","30.51990","35.54100",""
"cpmo","EQ_DHS","PUBLISHED","2008","WPR","PHL","","","","WQ5","","33.1 [30.4-36.0]","33.13373","30.38410","36.00350",""
"cpmo","EQ_DHS","PUBLISHED","2013","WPR","PHL","","","","WQ1","","33.0 [30.7-35.4]","33.00264","30.65714","35.43587",""
"cpmo","EQ_DHS","PUBLISHED","2013","WPR","PHL","","","","WQ2","","40.3 [38.0-42.7]","40.34422","38.03417","42.69789",""
"cpmo","EQ_RHS","PUBLISHED","1998","AMR","PRY","","","","WQ3","","52.3 [44.8-59.8]","52.34227","44.81743","59.76225",""
"cpmo","EQ_RHS","PUBLISHED","1998","AMR","PRY","","","","WQ4","","56.1 [49.5-62.4]","56.05884","49.51610","62.39756",""
"cpmo","EQ_RHS","PUBLISHED","1998","AMR","PRY","","","","WQ5","","57.0 [50.2-63.6]","57.02156","50.16491","63.61899",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","","WQ2","","2.6 [1.5-4.4]","2.58556","1.50522","4.40660",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","","WQ3","","2.7 [1.7-4.2]","2.66644","1.68110","4.20462",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","","WQ4","","3.9 [2.6-5.8]","3.88063","2.58087","5.79601",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","","WQ5","","12.7 [10.0-16.1]","12.73274","9.95461","16.14715",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","RWA","","","","WQ1","","44.9 [41.9-48.0]","44.91992","41.90791","47.96966",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","RWA","","","","WQ2","","45.8 [42.9-48.6]","45.77237","42.93934","48.63300",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","RWA","","","","WQ3","","48.1 [45.1-51.1]","48.08207","45.10431","51.07353",""
"cpmo","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","WQ4","","16.1 [14.0-18.4]","16.07056","13.99442","18.38885",""
"cpmo","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","WQ5","","24.5 [22.3-26.8]","24.47822","22.31124","26.78311",""
"cpmo","EQ_DHS","PUBLISHED","1997","AFR","SEN","","","","WQ1","","1.0 [0.6-1.5]","0.95036","0.59244","1.52121",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","WQ2","","6.8 [5.6-8.2]","6.77944","5.55817","8.24563",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","WQ3","","12.0 [10.3-13.8]","11.97033","10.32389","13.83881",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","WQ4","","15.2 [12.9-18.0]","15.23913","12.85576","17.97323",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","WQ5","","22.9 [19.3-26.9]","22.88574","19.32574","26.88301",""
"cpmo","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","","WQ1","","11.9 [9.9-14.1]","11.87566","9.94866","14.11739",""
"cpmo","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","","WQ2","","15.2 [12.7-18.1]","15.22295","12.69573","18.14866",""
"cpmo","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","","WQ3","","21.9 [18.0-26.4]","21.93403","18.03370","26.40617",""
"cpmo","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","","WQ4","","25.5 [21.3-30.3]","25.54453","21.34488","30.25266",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","","WQ5","","18.0 [14.7-21.8]","17.96315","14.66241","21.81696",""
"cpmo","EQ_MICS","PUBLISHED","2010","AFR","SLE","","","","WQ1","","5.4 [4.1-7.0]","5.36463","4.07391","7.03429",""
"cpmo","EQ_MICS","PUBLISHED","2010","AFR","SLE","","","","WQ2","","5.0 [3.9-6.2]","4.95697","3.92836","6.23742",""
"cpmo","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","WQ3","","52.8 [48.9-56.7]","52.83213","48.92512","56.70475",""
"cpmo","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","WQ4","","55.2 [51.0-59.2]","55.15409","51.02308","59.21518",""
"cpmo","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","WQ5","","64.0 [59.7-68.0]","63.96396","59.69533","68.02268",""
"cpmo","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","WQ1","","60.1 [56.9-63.3]","60.11160","56.87449","63.26269",""
"cpmo","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","WQ2","","63.7 [60.7-66.6]","63.72598","60.73468","66.61467",""
"cpmo","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","WQ3","","64.6 [61.5-67.5]","64.55260","61.50368","67.48770",""
"cpmo","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","WQ4","","67.3 [64.5-69.9]","67.27460","64.49427","69.93871",""
"cpmo","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","WQ5","","68.7 [65.5-71.6]","68.67249","65.53982","71.64359",""
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","","WQ1","","9.7 [7.4-12.4]","9.65452","7.43753","12.44350",""
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","","WQ2","","13.9 [11.5-16.7]","13.86089","11.46078","16.66899",""
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","","WQ3","","18.0 [15.0-21.3]","17.96203","15.02544","21.32850",""
"cpmo","EQ_MICS","PUBLISHED","2014","EUR","SRB","","","","WQ4","","24.6 [19.8-30.1]","24.59288","19.78890","30.12508",""
"cpmo","EQ_MICS","PUBLISHED","2014","EUR","SRB","","","","WQ5","","25.3 [20.5-30.7]","25.25615","20.46869","30.73070",""
"cpmo","EQ_MICS","PUBLISHED","2010","AFR","SSD","","","","WQ1","","0.2 [0.0-0.7]","0.15204","0.03531","0.65209",""
"cpmo","EQ_MICS","PUBLISHED","2014","AFR","STP","","","","WQ2","","36.8 [29.9-44.2]","36.76440","29.92712","44.17891",""
"cpmo","EQ_MICS","PUBLISHED","2014","AFR","STP","","","","WQ3","","40.2 [34.4-46.4]","40.24720","34.36098","46.42854",""
"cpmo","EQ_MICS","PUBLISHED","2014","AFR","STP","","","","WQ4","","39.6 [34.3-45.1]","39.57646","34.29773","45.10983",""
"cpmo","EQ_MICS","PUBLISHED","2014","AFR","STP","","","","WQ5","","35.2 [30.2-40.7]","35.24030","30.17113","40.66518",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","","","WQ1","","35.7 [30.0-41.9]","35.72155","29.98781","41.89557",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","","","WQ2","","40.7 [35.7-45.9]","40.66213","35.66427","45.86110",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","","","WQ3","","50.3 [45.3-55.3]","50.27208","45.25663","55.28207",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","","","WQ4","","47.2 [43.0-51.5]","47.24955","43.00541","51.53382",""
"cpmo","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","","","WQ5","","71.6 [66.8-76.0]","71.63110","66.76125","76.04350",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","","WQ1","","29.4 [26.7-32.2]","29.40442","26.72083","32.23896",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","","WQ2","","36.6 [34.5-38.6]","36.56361","34.54479","38.63078",""
"cpmo","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","WQ3","","1.0 [0.4-2.1]","0.96160","0.43595","2.10764",""
"cpmo","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","WQ4","","0.4 [0.2-0.9]","0.38668","0.16144","0.92325",""
"cpmo","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","WQ5","","7.3 [5.4-9.9]","7.31565","5.38162","9.87222",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","","WQ1","","3.3 [2.4-4.5]","3.25381","2.36962","4.45286",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","","WQ2","","4.9 [3.7-6.7]","4.94296","3.65181","6.65907",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","","WQ3","","7.0 [5.6-8.7]","6.97459","5.57055","8.69991",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","","WQ4","","7.5 [6.0-9.4]","7.48493","5.95026","9.37595",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","TGO","","","","WQ1","","15.5 [13.2-18.2]","15.49509","13.15855","18.15976",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","TGO","","","","WQ2","","16.7 [13.9-19.8]","16.66196","13.89783","19.84912",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","TGO","","","","WQ3","","16.7 [14.1-19.6]","16.66631","14.09037","19.60571",""
"cpmo","EQ_MICS","PUBLISHED","2012","SEAR","THA","","","","WQ4","","77.7 [75.6-79.6]","77.66275","75.61082","79.58866",""
"cpmo","EQ_MICS","PUBLISHED","2012","SEAR","THA","","","","WQ5","","69.9 [67.5-72.2]","69.89276","67.45417","72.22387",""
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","TJK","","","","WQ1","","25.9 [21.8-30.5]","25.94088","21.82443","30.53053",""
"cpmo","EQ_MICS","PUBLISHED","2006","EUR","TKM","","","","WQ2","","45.8 [41.1-50.5]","45.76169","41.06858","50.53124",""
"cpmo","EQ_MICS","PUBLISHED","2006","EUR","TKM","","","","WQ3","","46.7 [42.9-50.5]","46.67060","42.90596","50.47354",""
"cpmo","EQ_MICS","PUBLISHED","2006","EUR","TKM","","","","WQ4","","48.3 [43.7-52.9]","48.30149","43.74685","52.88453",""
"cpmo","EQ_MICS","PUBLISHED","2006","EUR","TKM","","","","WQ5","","46.2 [42.0-50.5]","46.23714","41.98753","50.54213",""
"cpmo","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","WQ1","","36.8 [32.3-41.5]","36.82142","32.34476","41.53727",""
"cpmo","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","WQ2","","33.6 [29.1-38.5]","33.63144","29.09848","38.48722",""
"cpmo","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","WQ3","","34.7 [30.5-39.1]","34.67181","30.49609","39.09766",""
"cpmo","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","WQ4","","38.5 [33.9-43.3]","38.50123","33.88053","43.33905",""
"cpmo","EQ_DHS","PUBLISHED","1993","EUR","TUR","","","","WQ5","","45.5 [42.7-48.4]","45.54410","42.70319","48.41432",""
"cpmo","EQ_DHS","PUBLISHED","1998","EUR","TUR","","","","WQ1","","23.6 [20.5-26.9]","23.57615","20.54540","26.90261",""
"cpmo","EQ_DHS","PUBLISHED","1998","EUR","TUR","","","","WQ2","","32.2 [29.2-35.4]","32.21093","29.18946","35.38886",""
"cpmo","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","","WQ3","","10.0 [8.2-12.2]","10.02306","8.19525","12.20434",""
"cpmo","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","","WQ4","","14.1 [12.1-16.3]","14.06856","12.07524","16.32981",""
"cpmo","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","","WQ5","","28.9 [26.2-31.8]","28.89227","26.15181","31.79628",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","","WQ1","","19.2 [16.4-22.5]","19.24181","16.35250","22.50428",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","","WQ2","","21.9 [19.1-24.9]","21.85245","19.12275","24.85207",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","","WQ3","","23.2 [20.5-26.1]","23.15901","20.47702","26.07709",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","","WQ4","","34.6 [31.0-38.5]","34.64350","30.99881","38.47776",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","UGA","","","","WQ1","","11.3 [9.0-14.0]","11.26992","8.98887","14.04052",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","UGA","","","","WQ2","","9.3 [7.6-11.4]","9.34991","7.63586","11.40124",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","UGA","","","","WQ3","","11.9 [9.8-14.4]","11.94584","9.83256","14.44057",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","UGA","","","","WQ4","","31.0 [27.5-34.7]","31.00584","27.49980","34.74466",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","UGA","","","","WQ5","","39.1 [35.6-42.7]","39.13137","35.63363","42.74444",""
"cpmo","EQ_RHS","PUBLISHED","1999","EUR","UKR","","","","WQ1","","No data","","","","Not available."
"cpmo","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","","WQ2","","45.1 [41.0-49.2]","45.10793","41.04810","49.23395",""
"cpmo","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","","WQ3","","47.2 [43.3-51.1]","47.18145","43.32824","51.06853",""
"cpmo","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","","WQ4","","50.7 [45.4-56.0]","50.69730","45.41045","55.96861",""
"cpmo","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","","WQ5","","52.7 [48.4-57.0]","52.72270","48.44812","56.95773",""
"cpmo","EQ_DHS","PUBLISHED","1996","EUR","UZB","","","","WQ1","","46.0 [39.9-52.3]","46.01740","39.87080","52.28758",""
"cpmo","EQ_DHS","PUBLISHED","1996","EUR","UZB","","","","WQ2","","55.1 [49.2-60.9]","55.11420","49.16167","60.92374",""
"cpmo","EQ_DHS","PUBLISHED","1996","EUR","UZB","","","","WQ3","","55.5 [49.7-61.2]","55.52035","49.66303","61.22820",""
"cpmo","EQ_DHS","PUBLISHED","1997","WPR","VNM","","","","WQ5","","55.5 [51.1-59.8]","55.46281","51.06274","59.77888",""
"cpmo","EQ_DHS","PUBLISHED","2002","WPR","VNM","","","","WQ1","","57.9 [52.8-62.7]","57.87008","52.83895","62.74294",""
"cpmo","EQ_DHS","PUBLISHED","2002","WPR","VNM","","","","WQ2","","57.9 [53.1-62.6]","57.89742","53.08692","62.56253",""
"cpmo","EQ_MICS","PUBLISHED","2010","WPR","VNM","","","","WQ3","","60.1 [57.1-63.2]","60.14985","57.06528","63.15590",""
"cpmo","EQ_MICS","PUBLISHED","2010","WPR","VNM","","","","WQ4","","55.2 [52.2-58.2]","55.20011","52.20433","58.15861",""
"cpmo","EQ_MICS","PUBLISHED","2010","WPR","VNM","","","","WQ5","","57.7 [55.0-60.5]","57.72726","54.95079","60.45576",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","","WQ1","","4.9 [3.1-7.7]","4.90688","3.07296","7.74779",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","","WQ2","","9.0 [6.8-11.8]","9.02289","6.83306","11.82542",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","","WQ3","","19.2 [15.8-23.2]","19.23792","15.77695","23.24855",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","","WQ4","","28.9 [24.8-33.3]","28.85277","24.77822","33.30072",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","ZAF","","","","WQ5","","70.3 [67.6-73.0]","70.34379","67.55953","72.98463",""
"cpmo","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","","","WQ1","","5.4 [4.2-6.9]","5.37357","4.15144","6.92948",""
"cpmo","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","","","WQ2","","10.3 [7.8-13.5]","10.33765","7.84166","13.51161",""
"cpmo","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","","","WQ4","","38.6 [35.0-42.4]","38.60858","34.98460","42.36335",""
"cpmo","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","","","WQ5","","48.3 [44.3-52.4]","48.34229","44.31968","52.38649",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","ZMB","","","","WQ1","","31.3 [28.4-34.4]","31.30067","28.40019","34.35524",""
"cpmo","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","","","WQ2","","42.1 [38.0-46.3]","42.11728","38.00266","46.34437",""
"cpmo","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","","","WQ3","","42.8 [37.6-48.2]","42.80260","37.60659","48.16236",""
"cpmo","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","","","WQ4","","53.7 [48.8-58.7]","53.74885","48.77304","58.65110",""
"cpmo","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","","","WQ5","","67.4 [63.3-71.2]","67.40421","63.32412","71.23656",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","","WQ1","","52.4 [49.0-55.7]","52.36246","49.02036","55.68355",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","","WQ2","","53.1 [50.0-56.2]","53.11404","49.96514","56.23835",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","","WQ3","","56.4 [51.6-61.1]","56.42459","51.61438","61.11684",""
"cpmo","EQ_DHS","PUBLISHED","2015","AFR","ZWE","","","","WQ5","","72.3 [69.6-74.8]","72.27705","69.56142","74.83803",""
"cpmo","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201001","28.7 [25.9-31.7]","28.71502","25.88222","31.72515",""
"cpmo","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201004","13.0 [10.9-15.5]","13.00955","10.89916","15.45767",""
"cpmo","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201008","21.8 [17.2-27.1]","21.78054","17.23870","27.12679",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","GHA","","","","","GHADHS200302","13.2 [8.8-19.3]","13.20482","8.80815","19.33092",""
"cpmo","EQ_MICS","PUBLISHED","2011","AFR","GHA","","","","","GHAMICS201102","29.1 [26.1-32.2]","29.05795","26.14647","32.15249",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","KEN","","","","","KENDHS200302","57.9 [51.8-63.7]","57.86181","51.78171","63.71250",""
"cpmo","EQ_DHS","PUBLISHED","2004","AFR","MWI","","","","","MWIDHS200402","29.8 [27.6-32.1]","29.81297","27.62740","32.09477",""
"cpmo","EQ_DHS","PUBLISHED","1996","SEAR","NPL","","","","","NPLDHS199602","28.6 [24.8-32.7]","28.58695","24.82299","32.67360",""
"cpmo","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","","SLVRHS199302","43.5 [36.7-50.5]","43.51852","36.74616","50.54172",""
"cpmo","EQ_MICS","PUBLISHED","2006","EUR","UZB","","","","","UZBMICS200602","56.2 [52.7-59.6]","56.20562","52.70716","59.64344",""
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","ALBMICS200501","18.0 [14.2-22.5]","18.01983","14.23254","22.54995",""
"cpmo","EQ_MICS","PUBLISHED","2013","EUR","MNE","","","","","MNEMICS201301","6.3 [4.2-9.4]","6.34542","4.22783","9.41933",""
"cpmo","EQ_MICS","PUBLISHED","2012","EUR","UKR","","","","","UKRMICS201201","46.1 [41.1-51.2]","46.13178","41.14410","51.19813",""
"cpmo","EQ_DHS","PUBLISHED","1995","AMR","COL","","","","","COLDHS199503","60.4 [57.9-62.8]","60.35189","57.89561","62.75705",""
"cpmo","EQ_DHS","PUBLISHED","2015","AMR","COL","","","","","COLDHS201503","78.2 [76.3-80.0]","78.23315","76.31702","80.03481",""
"cpmo","EQ_DHS","PUBLISHED","1993","EUR","TUR","","","","","TURDHS199303","36.6 [33.4-39.9]","36.57333","33.37873","39.89061",""
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","ALBMICS200504","21.5 [17.5-26.2]","21.54031","17.49189","26.22786",""
"cpmo","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","","","UKRDHS200704","53.6 [49.4-57.7]","53.55930","49.39224","57.67726",""
"cpmo","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200001","14.6 [12.0-17.8]","14.62687","11.96274","17.76458",""
"cpmo","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200502","16.6 [13.0-20.9]","16.58520","13.00952","20.90746",""
"cpmo","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201004","18.6 [14.2-23.9]","18.60058","14.22534","23.94582",""
"cpmo","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200006","14.0 [9.6-20.1]","14.02878","9.57957","20.08538",""
"cpmo","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200007","23.7 [19.2-28.9]","23.71795","19.18042","28.94449",""
"cpmo","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200508","16.5 [12.0-22.3]","16.51965","12.03178","22.25795",""
"cpmo","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201009","11.2 [8.6-14.6]","11.23899","8.60398","14.55249",""
"cpmo","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201010","10.4 [6.7-15.9]","10.42042","6.66637","15.92772",""
"cpmo","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200601","18.7 [16.6-20.9]","18.65293","16.56075","20.94309",""
"cpmo","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200605","9.8 [6.9-13.6]","9.76997","6.90842","13.64310",""
"cpmo","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200608","7.0 [4.9-10.0]","7.02429","4.89168","9.98899",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","BDIDHS201005","9.8 [7.8-12.3]","9.82483","7.77362","12.34486",""
"cpmo","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","BDIMICS200502","6.3 [4.4-8.9]","6.32154","4.42949","8.94612",""
"cpmo","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","BDIMICS200505","5.3 [4.0-7.0]","5.27281","3.97424","6.96490",""
"cpmo","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","","BENDHS200102","10.0 [8.0-12.5]","10.01009","7.97658","12.49165",""
"cpmo","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","","BENDHS200104","4.2 [2.3-7.6]","4.18097","2.27045","7.57455",""
"cpmo","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","","BENDHS199606","4.4 [2.8-6.9]","4.41714","2.80384","6.89287",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","BENDHS200602","5.1 [3.4-7.7]","5.14698","3.42258","7.67116",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","BENDHS200604","6.7 [5.3-8.4]","6.65934","5.27925","8.36835",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","BENDHS201105","10.8 [8.5-13.7]","10.81717","8.48172","13.69942",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","BENDHS201107","5.3 [3.4-8.0]","5.25358","3.43525","7.95508",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","BENDHS201109","3.0 [1.8-4.8]","3.00004","1.84249","4.84891",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","BENDHS200612","4.0 [2.9-5.5]","3.99626","2.89751","5.48813",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","BDIDHS201002","26.6 [23.3-30.2]","26.60034","23.28663","30.19995",""
"cpmo","EQ_DHS","PUBLISHED","1997","EUR","KGZ","","","","","KGZDHS199702","50.3 [45.5-55.2]","50.32146","45.47813","55.15877",""
"cpmo","EQ_MICS","PUBLISHED","2010","AFR","SLE","","","","","SLEMICS201002","6.3 [5.0-7.9]","6.27381","4.96985","7.89150",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","","BFADHS199804","5.1 [3.8-6.7]","5.05087","3.80868","6.67012",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200302","10.7 [7.3-15.3]","10.65486","7.30390","15.28962",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200306","5.2 [3.4-7.8]","5.16220","3.38345","7.80058",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200311","13.9 [11.3-16.9]","13.86406","11.30260","16.89544",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201001","11.4 [8.6-15.1]","11.44753","8.57085","15.12995",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201005","9.3 [7.3-11.8]","9.31333","7.29123","11.82470",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201011","14.2 [11.3-17.8]","14.23088","11.25284","17.83864",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201003","31.2 [27.6-35.0]","31.16012","27.59770","34.96035",""
"cpmo","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200605","8.9 [3.4-21.0]","8.85741","3.42684","21.02070",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201008","10.8 [8.8-13.1]","10.77323","8.83408","13.07698",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201010","10.4 [8.2-13.2]","10.40384","8.17057","13.16005",""
"cpmo","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200612","4.6 [2.3-9.2]","4.62117","2.27571","9.15748",""
"cpmo","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","BGDDHS199301","38.1 [33.9-42.4]","38.05149","33.89376","42.39218",""
