"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RSUDSPECIFICPOPULATION","Display Value","Numeric","Low","High","Comments"
"RSUD_590","PUBLISHED","2014","AMR","GUY","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","GUY","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","GUY","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","GUY","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","GUY","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","GUY","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","GUY","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","GUY","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","GUY","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","GUY","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","GUY","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","GUY","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HND","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HND","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HND","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HND","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HND","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HRV","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HRV","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HRV","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IDN","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KGZ","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","KNA","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LBR","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBY","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LSO","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LSO","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","LSO","COMMERCIAL_SEX_WORKERS","No data","","","",""
