"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SUBSTANCETYPE","Display Value","Numeric","Low","High","Comments"
"RSUD_560","PUBLISHED","2014","AMR","KNA","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","KWT","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","KWT","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","KWT","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","KWT","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","LBR","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","LBR","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","LBR","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","LBR","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","LBY","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","LBY","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","LBY","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","LBY","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","LKA","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","LSO","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","LSO","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","LSO","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","LSO","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","LUX","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","LUX","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","LUX","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","LUX","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","MCO","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","MCO","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","MCO","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","MCO","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MDG","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","MDV","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","MDV","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","MDV","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","MDV","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","MEX","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","MEX","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","MEX","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","MEX","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","MHL","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","MHL","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","MHL","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","MHL","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","MMR","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","MMR","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","MMR","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","MMR","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","MNG","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MRT","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MRT","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MRT","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MWI","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","MYS","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","MYS","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","MYS","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","MYS","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","NAM","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","NAM","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","NAM","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","NIC","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","NIC","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","NIC","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","NIC","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","NIU","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","NIU","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","NIU","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","NIU","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","NRU","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","NRU","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","NRU","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","NRU","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","OMN","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","OMN","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","OMN","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","OMN","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","PLW","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","PLW","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","PLW","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","PLW","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","POL","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","POL","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","PRK","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","PRK","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","PRK","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","PRK","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","QAT","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","QAT","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","QAT","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","QAT","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","ROU","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SAU","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SAU","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SAU","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SAU","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SDN","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SDN","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SDN","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SDN","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","SLB","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","SLV","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SMR","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SMR","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SMR","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SMR","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SSD","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SSD","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SSD","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SSD","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","STP","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","STP","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","STP","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","STP","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SWE","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SWZ","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SWZ","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SWZ","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SWZ","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SYR","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","TJK","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","TJK","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","TJK","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","TJK","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","TKM","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","TKM","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","TKM","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","TKM","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","TLS","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","TLS","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","TLS","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","TLS","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","TON","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","TON","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","TON","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","TON","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","TTO","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","TTO","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","TTO","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","TTO","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","TUV","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","TUV","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","TUV","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","TUV","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","UGA","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","UZB","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","UZB","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","VCT","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","VCT","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","VCT","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","VCT","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","VEN","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","VEN","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","VEN","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","VEN","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","VNM","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","VNM","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","VNM","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","WSM","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","WSM","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","WSM","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","WSM","PRESCRIPTION_DRUGS","No data","","","",""
