"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"BP_03","PUBLISHED","2002","AMR","","DOM","YEARS18-PLUS","MLE","23.9 [17.9-30.6]","23.90000","17.90000","30.60000",""
"BP_03","PUBLISHED","2010","AMR","","DOM","YEARS18-PLUS","MLE","23.1 [16.4-30.7]","23.10000","16.40000","30.70000",""
"BP_03","PUBLISHED","2009","AFR","","COD","YEARS18-PLUS","MLE","23.5 [16.2-32.1]","23.50000","16.20000","32.10000",""
"BP_03","PUBLISHED","1977","AMR","","ECU","YEARS18-PLUS","MLE","19.4 [10.4-31.0]","19.40000","10.40000","31.00000",""
"BP_03","PUBLISHED","1993","EMR","","AFG","YEARS18-PLUS","MLE","21.0 [14.6-28.5]","21.00000","14.60000","28.50000",""
"BP_03","PUBLISHED","2007","EMR","","AFG","YEARS18-PLUS","MLE","23.3 [17.0-30.7]","23.30000","17.00000","30.70000",""
"BP_03","PUBLISHED","2006","AMR","","SLV","YEARS18-PLUS","MLE","19.3 [14.1-24.9]","19.30000","14.10000","24.90000",""
"BP_03","PUBLISHED","1980","AFR","","GNQ","YEARS18-PLUS","MLE","28.3 [17.7-40.5]","28.30000","17.70000","40.50000",""
"BP_03","PUBLISHED","1987","AFR","","GNQ","YEARS18-PLUS","MLE","24.3 [15.8-34.0]","24.30000","15.80000","34.00000",""
"BP_03","PUBLISHED","1998","AFR","","GNQ","YEARS18-PLUS","MLE","25.8 [17.3-35.6]","25.80000","17.30000","35.60000",""
"BP_03","PUBLISHED","1990","EUR","","AZE","YEARS18-PLUS","MLE","24.2 [16.4-33.6]","24.20000","16.40000","33.60000",""
"BP_03","PUBLISHED","1975","AMR","","BHS","YEARS18-PLUS","MLE","32.7 [20.5-46.4]","32.70000","20.50000","46.40000",""
"BP_03","PUBLISHED","1982","AMR","","BHS","YEARS18-PLUS","MLE","29.9 [20.8-39.3]","29.90000","20.80000","39.30000",""
"BP_03","PUBLISHED","2007","AMR","","BHS","YEARS18-PLUS","MLE","26.1 [18.8-34.0]","26.10000","18.80000","34.00000",""
"BP_03","PUBLISHED","2009","EUR","","ALB","YEARS18-PLUS","MLE","35.2 [27.9-43.2]","35.20000","27.90000","43.20000",""
"BP_03","PUBLISHED","1984","AFR","","DZA","YEARS18-PLUS","MLE","24.2 [16.7-32.3]","24.20000","16.70000","32.30000",""
"BP_03","PUBLISHED","1988","EUR","","AND","YEARS18-PLUS","MLE","39.7 [30.9-48.3]","39.70000","30.90000","48.30000",""
"BP_03","PUBLISHED","1995","EUR","","AND","YEARS18-PLUS","MLE","36.4 [27.8-44.9]","36.40000","27.80000","44.90000",""
"BP_03","PUBLISHED","1980","AFR","","AGO","YEARS18-PLUS","MLE","23.3 [13.8-35.1]","23.30000","13.80000","35.10000",""
"BP_03","PUBLISHED","1996","AFR","","AGO","YEARS18-PLUS","MLE","24.3 [16.2-33.7]","24.30000","16.20000","33.70000",""
"BP_03","PUBLISHED","1980","AMR","","ATG","YEARS18-PLUS","MLE","24.8 [15.6-35.2]","24.80000","15.60000","35.20000",""
"BP_03","PUBLISHED","2005","AMR","","ATG","YEARS18-PLUS","MLE","24.6 [17.3-32.9]","24.60000","17.30000","32.90000",""
"BP_03","PUBLISHED","1981","AMR","","ARG","YEARS18-PLUS","MLE","42.5 [31.6-53.2]","42.50000","31.60000","53.20000",""
"BP_03","PUBLISHED","1996","AMR","","ARG","YEARS18-PLUS","MLE","34.7 [26.4-43.1]","34.70000","26.40000","43.10000",""
"BP_03","PUBLISHED","1988","EUR","","ARM","YEARS18-PLUS","MLE","29.3 [20.1-39.1]","29.30000","20.10000","39.10000",""
"BP_03","PUBLISHED","2005","EUR","","ARM","YEARS18-PLUS","MLE","28.1 [20.4-36.8]","28.10000","20.40000","36.80000",""
"BP_03","PUBLISHED","1997","WPR","","AUS","YEARS18-PLUS","MLE","30.2 [25.2-35.6]","30.20000","25.20000","35.60000",""
"BP_03","PUBLISHED","1999","WPR","","AUS","YEARS18-PLUS","MLE","29.4 [24.6-34.7]","29.40000","24.60000","34.70000",""
"BP_03","PUBLISHED","2007","EUR","","AUT","YEARS18-PLUS","MLE","33.6 [27.1-40.9]","33.60000","27.10000","40.90000",""
"BP_03","PUBLISHED","1995","EUR","","BLR","YEARS18-PLUS","MLE","42.1 [33.2-50.6]","42.10000","33.20000","50.60000",""
"BP_03","PUBLISHED","2011","EUR","","BEL","YEARS18-PLUS","MLE","28.4 [21.8-36.2]","28.40000","21.80000","36.20000",""
"BP_03","PUBLISHED","2014","EUR","","BEL","YEARS18-PLUS","MLE","27.7 [19.8-37.6]","27.70000","19.80000","37.60000",""
"BP_03","PUBLISHED","1977","EMR","","BHR","YEARS18-PLUS","MLE","30.5 [18.6-43.1]","30.50000","18.60000","43.10000",""
"BP_03","PUBLISHED","1976","SEAR","","BGD","YEARS18-PLUS","MLE","18.5 [9.6-29.8]","18.50000","9.60000","29.80000",""
"BP_03","PUBLISHED","1993","SEAR","","BGD","YEARS18-PLUS","MLE","20.7 [14.2-27.9]","20.70000","14.20000","27.90000",""
"BP_03","PUBLISHED","1985","AMR","","BRB","YEARS18-PLUS","MLE","29.5 [21.2-38.4]","29.50000","21.20000","38.40000",""
"BP_03","PUBLISHED","1994","AMR","","BRB","YEARS18-PLUS","MLE","28.5 [20.5-37.1]","28.50000","20.50000","37.10000",""
"BP_03","PUBLISHED","2011","AMR","","BRB","YEARS18-PLUS","MLE","28.6 [20.4-37.7]","28.60000","20.40000","37.70000",""
"BP_03","PUBLISHED","2014","AFR","","BFA","YEARS18-PLUS","MLE","23.8 [15.5-33.0]","23.80000","15.50000","33.00000",""
"BP_03","PUBLISHED","1976","AMR","","CAN","YEARS18-PLUS","MLE","34.1 [24.3-44.5]","34.10000","24.30000","44.50000",""
"BP_03","PUBLISHED","1999","AFR","","CAF","YEARS18-PLUS","MLE","26.6 [18.2-35.9]","26.60000","18.20000","35.90000",""
"BP_03","PUBLISHED","2008","AFR","","CAF","YEARS18-PLUS","MLE","25.7 [17.9-34.3]","25.70000","17.90000","34.30000",""
"BP_03","PUBLISHED","1994","AFR","","TCD","YEARS18-PLUS","MLE","26.2 [19.0-34.6]","26.20000","19.00000","34.60000",""
"BP_03","PUBLISHED","2011","AFR","","TCD","YEARS18-PLUS","MLE","24.5 [17.5-32.3]","24.50000","17.50000","32.30000",""
"BP_03","PUBLISHED","1983","AMR","","CHL","YEARS18-PLUS","MLE","31.7 [23.1-40.8]","31.70000","23.10000","40.80000",""
"BP_03","PUBLISHED","1997","AFR","","BDI","YEARS18-PLUS","MLE","18.4 [11.3-26.9]","18.40000","11.30000","26.90000",""
"BP_03","PUBLISHED","2005","AFR","","BDI","YEARS18-PLUS","MLE","19.0 [12.3-26.9]","19.00000","12.30000","26.90000",""
"BP_03","PUBLISHED","1982","AFR","","BEN","YEARS18-PLUS","MLE","25.6 [17.3-35.2]","25.60000","17.30000","35.20000",""
"BP_03","PUBLISHED","1997","AFR","","CPV","YEARS18-PLUS","MLE","27.8 [20.9-35.5]","27.80000","20.90000","35.50000",""
"BP_03","PUBLISHED","1999","AFR","","CPV","YEARS18-PLUS","MLE","27.8 [21.0-35.4]","27.80000","21.00000","35.40000",""
"BP_03","PUBLISHED","1982","WPR","","KHM","YEARS18-PLUS","MLE","16.5 [9.6-24.7]","16.50000","9.60000","24.70000",""
"BP_03","PUBLISHED","1998","WPR","","KHM","YEARS18-PLUS","MLE","19.7 [13.7-26.6]","19.70000","13.70000","26.60000",""
"BP_03","PUBLISHED","2015","WPR","","KHM","YEARS18-PLUS","MLE","22.4 [14.0-31.6]","22.40000","14.00000","31.60000",""
"BP_03","PUBLISHED","2008","AFR","","CMR","YEARS18-PLUS","MLE","21.3 [16.1-27.1]","21.30000","16.10000","27.10000",""
"BP_03","PUBLISHED","1991","AFR","","BEN","YEARS18-PLUS","MLE","25.3 [18.4-33.2]","25.30000","18.40000","33.20000",""
"BP_03","PUBLISHED","1988","SEAR","","BTN","YEARS18-PLUS","MLE","21.6 [14.7-29.6]","21.60000","14.70000","29.60000",""
"BP_03","PUBLISHED","1998","SEAR","","BTN","YEARS18-PLUS","MLE","23.3 [16.9-30.3]","23.30000","16.90000","30.30000",""
"BP_03","PUBLISHED","1991","AMR","","BOL","YEARS18-PLUS","MLE","20.3 [12.7-28.9]","20.30000","12.70000","28.90000",""
"BP_03","PUBLISHED","1998","AMR","","BOL","YEARS18-PLUS","MLE","18.8 [11.9-26.7]","18.80000","11.90000","26.70000",""
"BP_03","PUBLISHED","1983","EUR","","BIH","YEARS18-PLUS","MLE","29.0 [20.5-38.5]","29.00000","20.50000","38.50000",""
"BP_03","PUBLISHED","2007","EUR","","BIH","YEARS18-PLUS","MLE","36.2 [28.8-43.9]","36.20000","28.80000","43.90000",""
"BP_03","PUBLISHED","1977","AMR","","BRA","YEARS18-PLUS","MLE","30.4 [19.9-41.7]","30.40000","19.90000","41.70000",""
"BP_03","PUBLISHED","1986","AMR","","BRA","YEARS18-PLUS","MLE","29.9 [23.0-37.2]","29.90000","23.00000","37.20000",""
"BP_03","PUBLISHED","1985","WPR","","BRN","YEARS18-PLUS","MLE","22.5 [15.0-30.7]","22.50000","15.00000","30.70000",""
"BP_03","PUBLISHED","2004","WPR","","BRN","YEARS18-PLUS","MLE","20.7 [14.5-27.6]","20.70000","14.50000","27.60000",""
"BP_03","PUBLISHED","1996","EUR","","BGR","YEARS18-PLUS","MLE","44.2 [35.7-52.7]","44.20000","35.70000","52.70000",""
"BP_03","PUBLISHED","2004","EUR","","BGR","YEARS18-PLUS","MLE","40.9 [33.1-48.6]","40.90000","33.10000","48.60000",""
"BP_03","PUBLISHED","1987","AFR","","BFA","YEARS18-PLUS","MLE","24.0 [16.6-32.7]","24.00000","16.60000","32.70000",""
"BP_03","PUBLISHED","1989","AFR","","BFA","YEARS18-PLUS","MLE","24.1 [16.8-32.6]","24.10000","16.80000","32.60000",""
"BP_03","PUBLISHED","1984","WPR","","CHN","YEARS18-PLUS","MLE","17.3 [13.5-21.4]","17.30000","13.50000","21.40000",""
"BP_03","PUBLISHED","2004","WPR","","CHN","YEARS18-PLUS","MLE","21.7 [18.3-25.3]","21.70000","18.30000","25.30000",""
"BP_03","PUBLISHED","1993","AMR","","COL","YEARS18-PLUS","MLE","21.6 [15.7-28.4]","21.60000","15.70000","28.40000",""
"BP_03","PUBLISHED","1995","AMR","","COL","YEARS18-PLUS","MLE","21.5 [15.6-28.1]","21.50000","15.60000","28.10000",""
"BP_03","PUBLISHED","2005","AFR","","COM","YEARS18-PLUS","MLE","20.7 [14.8-27.5]","20.70000","14.80000","27.50000",""
"BP_03","PUBLISHED","2012","AFR","","COM","YEARS18-PLUS","MLE","21.8 [15.0-29.7]","21.80000","15.00000","29.70000",""
"BP_03","PUBLISHED","2012","AFR","","COG","YEARS18-PLUS","MLE","22.7 [14.5-32.3]","22.70000","14.50000","32.30000",""
"BP_03","PUBLISHED","2015","AFR","","COG","YEARS18-PLUS","MLE","22.5 [13.2-33.8]","22.50000","13.20000","33.80000",""
"BP_03","PUBLISHED","1975","AMR","","CRI","YEARS18-PLUS","MLE","22.4 [12.6-34.6]","22.40000","12.60000","34.60000",""
"BP_03","PUBLISHED","1983","AMR","","CRI","YEARS18-PLUS","MLE","21.8 [14.6-29.8]","21.80000","14.60000","29.80000",""
"BP_03","PUBLISHED","1999","AMR","","ECU","YEARS18-PLUS","MLE","18.3 [11.7-25.9]","18.30000","11.70000","25.90000",""
"BP_03","PUBLISHED","2014","EMR","","EGY","YEARS18-PLUS","MLE","22.3 [16.0-30.0]","22.30000","16.00000","30.00000",""
"BP_03","PUBLISHED","1975","AMR","","SLV","YEARS18-PLUS","MLE","21.3 [11.7-33.6]","21.30000","11.70000","33.60000",""
"BP_03","PUBLISHED","1981","AMR","","DMA","YEARS18-PLUS","MLE","27.9 [19.2-37.7]","27.90000","19.20000","37.70000",""
"BP_03","PUBLISHED","1978","AMR","","DOM","YEARS18-PLUS","MLE","23.6 [14.2-33.9]","23.60000","14.20000","33.90000",""
"BP_03","PUBLISHED","1981","AMR","","DOM","YEARS18-PLUS","MLE","23.7 [15.6-32.7]","23.70000","15.60000","32.70000",""
"BP_03","PUBLISHED","1996","AFR","","COD","YEARS18-PLUS","MLE","24.6 [16.6-33.3]","24.60000","16.60000","33.30000",""
"BP_03","PUBLISHED","1999","AFR","","COD","YEARS18-PLUS","MLE","24.3 [16.6-32.9]","24.30000","16.60000","32.90000",""
"BP_03","PUBLISHED","1992","AMR","","ECU","YEARS18-PLUS","MLE","18.7 [11.7-26.6]","18.70000","11.70000","26.60000",""
"BP_03","PUBLISHED","2011","WPR","","FJI","YEARS18-PLUS","MLE","20.5 [13.3-28.6]","20.50000","13.30000","28.60000",""
"BP_03","PUBLISHED","1984","AFR","","GNQ","YEARS18-PLUS","MLE","24.7 [15.9-34.9]","24.70000","15.90000","34.90000",""
"BP_03","PUBLISHED","2000","AFR","","GNQ","YEARS18-PLUS","MLE","25.8 [17.4-35.7]","25.80000","17.40000","35.70000",""
"BP_03","PUBLISHED","2001","AFR","","ERI","YEARS18-PLUS","MLE","19.9 [14.2-26.0]","19.90000","14.20000","26.00000",""
"BP_03","PUBLISHED","1977","EUR","","EST","YEARS18-PLUS","MLE","47.0 [35.8-58.8]","47.00000","35.80000","58.80000",""
"BP_03","PUBLISHED","1986","AFR","","ETH","YEARS18-PLUS","MLE","20.5 [14.2-27.9]","20.50000","14.20000","27.90000",""
"BP_03","PUBLISHED","1993","AFR","","ETH","YEARS18-PLUS","MLE","21.6 [15.4-28.8]","21.60000","15.40000","28.80000",""
"BP_03","PUBLISHED","1986","WPR","","FJI","YEARS18-PLUS","MLE","19.2 [12.3-27.2]","19.20000","12.30000","27.20000",""
"BP_03","PUBLISHED","2000","AFR","","CIV","YEARS18-PLUS","MLE","26.1 [19.6-33.7]","26.10000","19.60000","33.70000",""
"BP_03","PUBLISHED","2009","AFR","","CIV","YEARS18-PLUS","MLE","24.7 [18.4-32.1]","24.70000","18.40000","32.10000",""
"BP_03","PUBLISHED","1982","EUR","","HRV","YEARS18-PLUS","MLE","41.1 [31.9-50.7]","41.10000","31.90000","50.70000",""
"BP_03","PUBLISHED","1977","AMR","","CUB","YEARS18-PLUS","MLE","35.1 [23.7-47.2]","35.10000","23.70000","47.20000",""
"BP_03","PUBLISHED","1984","EUR","","CYP","YEARS18-PLUS","MLE","28.8 [20.7-37.6]","28.80000","20.70000","37.60000",""
"BP_03","PUBLISHED","1992","EUR","","CZE","YEARS18-PLUS","MLE","44.0 [36.1-51.4]","44.00000","36.10000","51.40000",""
"BP_03","PUBLISHED","2013","EUR","","DNK","YEARS18-PLUS","MLE","33.5 [25.7-41.8]","33.50000","25.70000","41.80000",""
"BP_03","PUBLISHED","1994","EMR","","DJI","YEARS18-PLUS","MLE","28.1 [19.8-37.6]","28.10000","19.80000","37.60000",""
"BP_03","PUBLISHED","1978","AMR","","DMA","YEARS18-PLUS","MLE","27.8 [18.1-38.9]","27.80000","18.10000","38.90000",""
"BP_03","PUBLISHED","1990","EUR","","AND","YEARS18-PLUS","MLE","38.8 [30.0-47.4]","38.80000","30.00000","47.40000",""
"BP_03","PUBLISHED","1999","EUR","","AND","YEARS18-PLUS","MLE","34.6 [26.5-42.9]","34.60000","26.50000","42.90000",""
"BP_03","PUBLISHED","1998","AFR","","AGO","YEARS18-PLUS","MLE","24.1 [16.2-33.3]","24.10000","16.20000","33.30000",""
"BP_03","PUBLISHED","1995","EMR","","AFG","YEARS18-PLUS","MLE","21.5 [15.1-29.1]","21.50000","15.10000","29.10000",""
"BP_03","PUBLISHED","1998","EMR","","AFG","YEARS18-PLUS","MLE","22.1 [15.8-29.7]","22.10000","15.80000","29.70000",""
"BP_03","PUBLISHED","1997","EUR","","ALB","YEARS18-PLUS","MLE","31.5 [24.1-39.6]","31.50000","24.10000","39.60000",""
"BP_03","PUBLISHED","1980","AFR","","DZA","YEARS18-PLUS","MLE","24.4 [15.9-34.3]","24.40000","15.90000","34.30000",""
"BP_03","PUBLISHED","1991","AFR","","DZA","YEARS18-PLUS","MLE","23.9 [17.3-31.2]","23.90000","17.30000","31.20000",""
"BP_03","PUBLISHED","2004","AFR","","DZA","YEARS18-PLUS","MLE","22.9 [17.6-28.9]","22.90000","17.60000","28.90000",""
"BP_03","PUBLISHED","1983","SEAR","","BGD","YEARS18-PLUS","MLE","19.5 [12.4-27.8]","19.50000","12.40000","27.80000",""
"BP_03","PUBLISHED","1998","AMR","","BRB","YEARS18-PLUS","MLE","29.1 [21.2-37.5]","29.10000","21.20000","37.50000",""
"BP_03","PUBLISHED","2015","AMR","","BRB","YEARS18-PLUS","MLE","29.2 [19.0-40.6]","29.20000","19.00000","40.60000",""
"BP_03","PUBLISHED","2006","AFR","","AGO","YEARS18-PLUS","MLE","23.8 [16.2-32.6]","23.80000","16.20000","32.60000",""
"BP_03","PUBLISHED","1984","AMR","","ATG","YEARS18-PLUS","MLE","24.3 [15.9-33.6]","24.30000","15.90000","33.60000",""
"BP_03","PUBLISHED","1993","AMR","","ATG","YEARS18-PLUS","MLE","24.3 [16.5-33.1]","24.30000","16.50000","33.10000",""
"BP_03","PUBLISHED","2001","AMR","","ATG","YEARS18-PLUS","MLE","24.4 [17.0-32.8]","24.40000","17.00000","32.80000",""
"BP_03","PUBLISHED","1976","AMR","","ARG","YEARS18-PLUS","MLE","44.0 [30.5-57.5]","44.00000","30.50000","57.50000",""
"BP_03","PUBLISHED","1983","AMR","","ARG","YEARS18-PLUS","MLE","41.7 [31.6-51.9]","41.70000","31.60000","51.90000",""
"BP_03","PUBLISHED","1975","EUR","","ARM","YEARS18-PLUS","MLE","31.3 [17.6-46.4]","31.30000","17.60000","46.40000",""
"BP_03","PUBLISHED","2002","EUR","","ARM","YEARS18-PLUS","MLE","28.7 [20.6-37.7]","28.70000","20.60000","37.70000",""
"BP_03","PUBLISHED","1986","WPR","","AUS","YEARS18-PLUS","MLE","35.2 [29.6-40.9]","35.20000","29.60000","40.90000",""
"BP_03","PUBLISHED","1996","WPR","","AUS","YEARS18-PLUS","MLE","30.6 [25.5-35.9]","30.60000","25.50000","35.90000",""
"BP_03","PUBLISHED","2010","WPR","","AUS","YEARS18-PLUS","MLE","23.3 [18.4-28.6]","23.30000","18.40000","28.60000",""
"BP_03","PUBLISHED","1993","EUR","","AUT","YEARS18-PLUS","MLE","37.9 [30.8-45.2]","37.90000","30.80000","45.20000",""
"BP_03","PUBLISHED","2005","EUR","","AUT","YEARS18-PLUS","MLE","34.5 [28.0-41.3]","34.50000","28.00000","41.30000",""
"BP_03","PUBLISHED","2004","EUR","","AZE","YEARS18-PLUS","MLE","23.3 [16.4-31.5]","23.30000","16.40000","31.50000",""
"BP_03","PUBLISHED","2012","EUR","","AZE","YEARS18-PLUS","MLE","23.4 [15.6-32.4]","23.40000","15.60000","32.40000",""
"BP_03","PUBLISHED","1996","EMR","","BHR","YEARS18-PLUS","MLE","23.8 [17.2-31.1]","23.80000","17.20000","31.10000",""
"BP_03","PUBLISHED","2009","EUR","","BLR","YEARS18-PLUS","MLE","36.8 [28.2-45.2]","36.80000","28.20000","45.20000",""
"BP_03","PUBLISHED","1991","EUR","","BEL","YEARS18-PLUS","MLE","36.6 [30.6-42.3]","36.60000","30.60000","42.30000",""
"BP_03","PUBLISHED","1985","AMR","","BOL","YEARS18-PLUS","MLE","21.3 [13.0-31.0]","21.30000","13.00000","31.00000",""
"BP_03","PUBLISHED","1993","AMR","","BOL","YEARS18-PLUS","MLE","19.8 [12.4-28.1]","19.80000","12.40000","28.10000",""
"BP_03","PUBLISHED","2003","EUR","","BIH","YEARS18-PLUS","MLE","35.0 [27.2-43.1]","35.00000","27.20000","43.10000",""
"BP_03","PUBLISHED","1980","AFR","","BWA","YEARS18-PLUS","MLE","22.3 [13.9-32.3]","22.30000","13.90000","32.30000",""
"BP_03","PUBLISHED","2013","AFR","","BWA","YEARS18-PLUS","MLE","22.7 [16.0-30.7]","22.70000","16.00000","30.70000",""
"BP_03","PUBLISHED","2003","AMR","","BLZ","YEARS18-PLUS","MLE","21.8 [15.7-28.5]","21.80000","15.70000","28.50000",""
"BP_03","PUBLISHED","1976","AFR","","BEN","YEARS18-PLUS","MLE","25.3 [14.4-38.4]","25.30000","14.40000","38.40000",""
"BP_03","PUBLISHED","1977","SEAR","","BTN","YEARS18-PLUS","MLE","18.9 [10.3-29.9]","18.90000","10.30000","29.90000",""
"BP_03","PUBLISHED","1984","SEAR","","BTN","YEARS18-PLUS","MLE","20.6 [13.4-29.2]","20.60000","13.40000","29.20000",""
"BP_03","PUBLISHED","1986","AFR","","CAF","YEARS18-PLUS","MLE","27.7 [18.2-38.4]","27.70000","18.20000","38.40000",""
"BP_03","PUBLISHED","2005","AFR","","CAF","YEARS18-PLUS","MLE","26.0 [18.1-34.6]","26.00000","18.10000","34.60000",""
"BP_03","PUBLISHED","2014","AFR","","CAF","YEARS18-PLUS","MLE","25.4 [16.0-36.0]","25.40000","16.00000","36.00000",""
"BP_03","PUBLISHED","1982","AMR","","BRA","YEARS18-PLUS","MLE","30.3 [22.5-38.7]","30.30000","22.50000","38.70000",""
"BP_03","PUBLISHED","2013","AMR","","BRA","YEARS18-PLUS","MLE","26.2 [19.3-33.5]","26.20000","19.30000","33.50000",""
"BP_03","PUBLISHED","1975","WPR","","BRN","YEARS18-PLUS","MLE","26.4 [14.8-39.6]","26.40000","14.80000","39.60000",""
"BP_03","PUBLISHED","2005","WPR","","BRN","YEARS18-PLUS","MLE","20.7 [14.5-27.6]","20.70000","14.50000","27.60000",""
"BP_03","PUBLISHED","2013","WPR","","BRN","YEARS18-PLUS","MLE","21.1 [13.5-30.2]","21.10000","13.50000","30.20000",""
"BP_03","PUBLISHED","1999","EUR","","BGR","YEARS18-PLUS","MLE","42.8 [34.5-51.0]","42.80000","34.50000","51.00000",""
"BP_03","PUBLISHED","2007","EUR","","BGR","YEARS18-PLUS","MLE","40.2 [32.2-48.0]","40.20000","32.20000","48.00000",""
"BP_03","PUBLISHED","1992","AFR","","BDI","YEARS18-PLUS","MLE","17.4 [10.4-26.1]","17.40000","10.40000","26.10000",""
"BP_03","PUBLISHED","2000","AFR","","BDI","YEARS18-PLUS","MLE","18.8 [11.8-26.9]","18.80000","11.80000","26.90000",""
"BP_03","PUBLISHED","1993","AFR","","CPV","YEARS18-PLUS","MLE","27.8 [20.9-35.7]","27.80000","20.90000","35.70000",""
"BP_03","PUBLISHED","2003","AFR","","CPV","YEARS18-PLUS","MLE","27.4 [20.8-34.6]","27.40000","20.80000","34.60000",""
"BP_03","PUBLISHED","1984","WPR","","KHM","YEARS18-PLUS","MLE","17.0 [10.3-24.8]","17.00000","10.30000","24.80000",""
"BP_03","PUBLISHED","1986","WPR","","KHM","YEARS18-PLUS","MLE","17.4 [11.0-24.9]","17.40000","11.00000","24.90000",""
"BP_03","PUBLISHED","1979","AFR","","CMR","YEARS18-PLUS","MLE","24.5 [15.4-35.2]","24.50000","15.40000","35.20000",""
"BP_03","PUBLISHED","1996","AFR","","CMR","YEARS18-PLUS","MLE","24.3 [18.5-31.0]","24.30000","18.50000","31.00000",""
"BP_03","PUBLISHED","2010","AMR","","CAN","YEARS18-PLUS","MLE","20.6 [15.1-26.7]","20.60000","15.10000","26.70000",""
"BP_03","PUBLISHED","1982","AFR","","COG","YEARS18-PLUS","MLE","28.5 [18.7-40.1]","28.50000","18.70000","40.10000",""
"BP_03","PUBLISHED","1991","AFR","","COG","YEARS18-PLUS","MLE","27.2 [18.3-37.7]","27.20000","18.30000","37.70000",""
"BP_03","PUBLISHED","1992","WPR","","COK","YEARS18-PLUS","MLE","24.0 [17.3-31.5]","24.00000","17.30000","31.50000",""
"BP_03","PUBLISHED","1988","AMR","","CHL","YEARS18-PLUS","MLE","30.2 [22.6-38.5]","30.20000","22.60000","38.50000",""
"BP_03","PUBLISHED","1990","AMR","","CHL","YEARS18-PLUS","MLE","29.8 [22.5-38.0]","29.80000","22.50000","38.00000",""
"BP_03","PUBLISHED","2008","WPR","","CHN","YEARS18-PLUS","MLE","22.0 [18.0-26.2]","22.00000","18.00000","26.20000",""
"BP_03","PUBLISHED","2015","WPR","","CHN","YEARS18-PLUS","MLE","22.5 [15.7-30.7]","22.50000","15.70000","30.70000",""
"BP_03","PUBLISHED","1989","AMR","","COL","YEARS18-PLUS","MLE","22.0 [15.8-28.9]","22.00000","15.80000","28.90000",""
"BP_03","PUBLISHED","2001","AMR","","COL","YEARS18-PLUS","MLE","20.9 [15.6-26.8]","20.90000","15.60000","26.80000",""
"BP_03","PUBLISHED","2006","EMR","","DJI","YEARS18-PLUS","MLE","25.1 [17.8-33.4]","25.10000","17.80000","33.40000",""
"BP_03","PUBLISHED","1975","AMR","","DMA","YEARS18-PLUS","MLE","27.7 [16.5-41.2]","27.70000","16.50000","41.20000",""
"BP_03","PUBLISHED","2000","AMR","","DMA","YEARS18-PLUS","MLE","28.1 [20.7-36.2]","28.10000","20.70000","36.20000",""
"BP_03","PUBLISHED","2007","AMR","","DMA","YEARS18-PLUS","MLE","27.0 [20.1-34.8]","27.00000","20.10000","34.80000",""
"BP_03","PUBLISHED","2001","AMR","","DOM","YEARS18-PLUS","MLE","23.9 [17.8-30.6]","23.90000","17.80000","30.60000",""
"BP_03","PUBLISHED","2002","WPR","","COK","YEARS18-PLUS","MLE","24.1 [17.8-31.2]","24.10000","17.80000","31.20000",""
"BP_03","PUBLISHED","1993","AMR","","CRI","YEARS18-PLUS","MLE","21.3 [15.1-28.5]","21.30000","15.10000","28.50000",""
"BP_03","PUBLISHED","2002","AMR","","CRI","YEARS18-PLUS","MLE","20.8 [15.4-26.7]","20.80000","15.40000","26.70000",""
"BP_03","PUBLISHED","2012","AMR","","CRI","YEARS18-PLUS","MLE","20.3 [14.4-27.0]","20.30000","14.40000","27.00000",""
"BP_03","PUBLISHED","1994","AFR","","CIV","YEARS18-PLUS","MLE","27.0 [19.8-35.2]","27.00000","19.80000","35.20000",""
"BP_03","PUBLISHED","2010","AFR","","CIV","YEARS18-PLUS","MLE","24.5 [18.0-32.1]","24.50000","18.00000","32.10000",""
"BP_03","PUBLISHED","1978","AMR","","CUB","YEARS18-PLUS","MLE","34.9 [24.1-46.5]","34.90000","24.10000","46.50000",""
"BP_03","PUBLISHED","1990","AMR","","CUB","YEARS18-PLUS","MLE","31.3 [23.0-40.2]","31.30000","23.00000","40.20000",""
"BP_03","PUBLISHED","1982","EUR","","CYP","YEARS18-PLUS","MLE","28.5 [20.2-37.6]","28.50000","20.20000","37.60000",""
"BP_03","PUBLISHED","1990","EUR","","CYP","YEARS18-PLUS","MLE","29.7 [22.0-38.0]","29.70000","22.00000","38.00000",""
"BP_03","PUBLISHED","1998","EUR","","CYP","YEARS18-PLUS","MLE","30.1 [22.5-37.8]","30.10000","22.50000","37.80000",""
