"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"BP_06","PUBLISHED","1993","AMR","ATG","YEARS18-PLUS","FMLE","121.4 [113.8-128.9]","121.40000","113.80000","128.90000",""
"BP_06","PUBLISHED","1992","AMR","ARG","YEARS18-PLUS","FMLE","122.3 [117.8-126.7]","122.30000","117.80000","126.70000",""
"BP_06","PUBLISHED","2000","AMR","ARG","YEARS18-PLUS","FMLE","121.0 [117.2-124.7]","121.00000","117.20000","124.70000",""
"BP_06","PUBLISHED","1976","WPR","AUS","YEARS18-PLUS","FMLE","127.8 [123.8-131.8]","127.80000","123.80000","131.80000",""
"BP_06","PUBLISHED","2001","AFR","BEN","YEARS18-PLUS","FMLE","127.9 [123.1-132.5]","127.90000","123.10000","132.50000",""
"BP_06","PUBLISHED","1993","EUR","AUT","YEARS18-PLUS","FMLE","126.1 [122.8-129.4]","126.10000","122.80000","129.40000",""
"BP_06","PUBLISHED","1996","EUR","AUT","YEARS18-PLUS","FMLE","125.4 [122.1-128.8]","125.40000","122.10000","128.80000",""
"BP_06","PUBLISHED","2009","AFR","BEN","YEARS18-PLUS","FMLE","127.0 [123.5-130.5]","127.00000","123.50000","130.50000",""
"BP_06","PUBLISHED","1992","SEAR","BTN","YEARS18-PLUS","FMLE","122.2 [115.7-128.7]","122.20000","115.70000","128.70000",""
"BP_06","PUBLISHED","2000","SEAR","BTN","YEARS18-PLUS","FMLE","123.7 [118.0-129.2]","123.70000","118.00000","129.20000",""
"BP_06","PUBLISHED","1979","EUR","AZE","YEARS18-PLUS","FMLE","128.2 [119.1-136.9]","128.20000","119.10000","136.90000",""
"BP_06","PUBLISHED","1994","EUR","AZE","YEARS18-PLUS","FMLE","126.4 [120.3-132.2]","126.40000","120.30000","132.20000",""
"BP_06","PUBLISHED","1997","EUR","AZE","YEARS18-PLUS","FMLE","126.1 [120.4-131.6]","126.10000","120.40000","131.60000",""
"BP_06","PUBLISHED","2003","AMR","BHS","YEARS18-PLUS","FMLE","122.6 [115.5-129.4]","122.60000","115.50000","129.40000",""
"BP_06","PUBLISHED","2006","AMR","BHS","YEARS18-PLUS","FMLE","122.1 [115.1-129.0]","122.10000","115.10000","129.00000",""
"BP_06","PUBLISHED","1982","SEAR","BGD","YEARS18-PLUS","FMLE","118.7 [110.9-127.0]","118.70000","110.90000","127.00000",""
"BP_06","PUBLISHED","1990","SEAR","BGD","YEARS18-PLUS","FMLE","120.6 [113.4-127.6]","120.60000","113.40000","127.60000",""
"BP_06","PUBLISHED","1983","AMR","BRB","YEARS18-PLUS","FMLE","126.2 [120.3-131.8]","126.20000","120.30000","131.80000",""
"BP_06","PUBLISHED","2014","AMR","BRB","YEARS18-PLUS","FMLE","124.7 [119.0-130.2]","124.70000","119.00000","130.20000",""
"BP_06","PUBLISHED","1983","EUR","BLR","YEARS18-PLUS","FMLE","131.0 [123.3-139.1]","131.00000","123.30000","139.10000",""
"BP_06","PUBLISHED","1975","EUR","BEL","YEARS18-PLUS","FMLE","132.0 [124.5-139.9]","132.00000","124.50000","139.90000",""
"BP_06","PUBLISHED","1998","EUR","BEL","YEARS18-PLUS","FMLE","122.7 [120.1-125.1]","122.70000","120.10000","125.10000",""
"BP_06","PUBLISHED","2001","AMR","BLZ","YEARS18-PLUS","FMLE","118.4 [113.4-123.4]","118.40000","113.40000","123.40000",""
"BP_06","PUBLISHED","2009","AMR","BLZ","YEARS18-PLUS","FMLE","118.3 [113.1-123.6]","118.30000","113.10000","123.60000",""
"BP_06","PUBLISHED","1985","AFR","BEN","YEARS18-PLUS","FMLE","126.3 [119.7-132.5]","126.30000","119.70000","132.50000",""
"BP_06","PUBLISHED","1998","AFR","BWA","YEARS18-PLUS","FMLE","130.4 [124.9-136.0]","130.40000","124.90000","136.00000",""
"BP_06","PUBLISHED","2005","AFR","BWA","YEARS18-PLUS","FMLE","130.1 [126.0-134.5]","130.10000","126.00000","134.50000",""
"BP_06","PUBLISHED","2006","AMR","BRA","YEARS18-PLUS","FMLE","124.4 [122.3-126.5]","124.40000","122.30000","126.50000",""
"BP_06","PUBLISHED","2013","AMR","BRA","YEARS18-PLUS","FMLE","124.3 [120.8-127.9]","124.30000","120.80000","127.90000",""
"BP_06","PUBLISHED","2006","WPR","BRN","YEARS18-PLUS","FMLE","119.8 [112.7-126.8]","119.80000","112.70000","126.80000",""
"BP_06","PUBLISHED","2013","WPR","BRN","YEARS18-PLUS","FMLE","119.0 [110.4-127.5]","119.00000","110.40000","127.50000",""
"BP_06","PUBLISHED","1994","AMR","BOL","YEARS18-PLUS","FMLE","121.7 [114.7-128.4]","121.70000","114.70000","128.40000",""
"BP_06","PUBLISHED","1996","AMR","BOL","YEARS18-PLUS","FMLE","121.5 [114.7-128.0]","121.50000","114.70000","128.00000",""
"BP_06","PUBLISHED","2011","EUR","BIH","YEARS18-PLUS","FMLE","128.8 [124.7-132.7]","128.80000","124.70000","132.70000",""
"BP_06","PUBLISHED","1986","AFR","BWA","YEARS18-PLUS","FMLE","128.1 [121.6-134.6]","128.10000","121.60000","134.60000",""
"BP_06","PUBLISHED","1981","WPR","CHN","YEARS18-PLUS","FMLE","118.5 [115.8-121.3]","118.50000","115.80000","121.30000",""
"BP_06","PUBLISHED","1981","AMR","COL","YEARS18-PLUS","FMLE","122.9 [116.5-129.4]","122.90000","116.50000","129.40000",""
"BP_06","PUBLISHED","2007","AMR","COL","YEARS18-PLUS","FMLE","119.5 [116.3-122.8]","119.50000","116.30000","122.80000",""
"BP_06","PUBLISHED","1990","EUR","BGR","YEARS18-PLUS","FMLE","130.2 [125.0-135.6]","130.20000","125.00000","135.60000",""
"BP_06","PUBLISHED","2006","EUR","BGR","YEARS18-PLUS","FMLE","126.7 [120.8-132.8]","126.70000","120.80000","132.80000",""
"BP_06","PUBLISHED","1999","AFR","BFA","YEARS18-PLUS","FMLE","127.0 [120.4-133.5]","127.00000","120.40000","133.50000",""
"BP_06","PUBLISHED","1975","AFR","BDI","YEARS18-PLUS","FMLE","118.8 [107.3-130.5]","118.80000","107.30000","130.50000",""
"BP_06","PUBLISHED","1975","AFR","CPV","YEARS18-PLUS","FMLE","126.0 [115.2-136.5]","126.00000","115.20000","136.50000",""
"BP_06","PUBLISHED","1993","AFR","CPV","YEARS18-PLUS","FMLE","130.2 [124.0-136.1]","130.20000","124.00000","136.10000",""
"BP_06","PUBLISHED","1976","WPR","KHM","YEARS18-PLUS","FMLE","114.8 [104.7-125.8]","114.80000","104.70000","125.80000",""
"BP_06","PUBLISHED","1994","WPR","KHM","YEARS18-PLUS","FMLE","117.6 [111.0-124.2]","117.60000","111.00000","124.20000",""
"BP_06","PUBLISHED","1996","AFR","CMR","YEARS18-PLUS","FMLE","124.8 [121.2-128.2]","124.80000","121.20000","128.20000",""
"BP_06","PUBLISHED","2009","AFR","CMR","YEARS18-PLUS","FMLE","126.4 [121.7-130.9]","126.40000","121.70000","130.90000",""
"BP_06","PUBLISHED","1989","AFR","CAF","YEARS18-PLUS","FMLE","127.5 [120.2-134.8]","127.50000","120.20000","134.80000",""
"BP_06","PUBLISHED","2011","AFR","CAF","YEARS18-PLUS","FMLE","129.2 [123.0-135.6]","129.20000","123.00000","135.60000",""
"BP_06","PUBLISHED","2011","AFR","TCD","YEARS18-PLUS","FMLE","129.5 [123.2-135.7]","129.50000","123.20000","135.70000",""
"BP_06","PUBLISHED","2014","AFR","TCD","YEARS18-PLUS","FMLE","129.5 [121.9-136.8]","129.50000","121.90000","136.80000",""
"BP_06","PUBLISHED","1999","AMR","CHL","YEARS18-PLUS","FMLE","122.6 [119.0-126.3]","122.60000","119.00000","126.30000",""
"BP_06","PUBLISHED","2011","AMR","CRI","YEARS18-PLUS","FMLE","120.5 [117.6-123.4]","120.50000","117.60000","123.40000",""
"BP_06","PUBLISHED","2010","AFR","CIV","YEARS18-PLUS","FMLE","128.7 [123.9-133.5]","128.70000","123.90000","133.50000",""
"BP_06","PUBLISHED","1990","AFR","COM","YEARS18-PLUS","FMLE","125.7 [119.2-132.4]","125.70000","119.20000","132.40000",""
"BP_06","PUBLISHED","1992","AFR","COM","YEARS18-PLUS","FMLE","126.0 [119.5-132.5]","126.00000","119.50000","132.50000",""
"BP_06","PUBLISHED","1992","AFR","COG","YEARS18-PLUS","FMLE","129.9 [123.3-136.8]","129.90000","123.30000","136.80000",""
"BP_06","PUBLISHED","2002","AFR","COG","YEARS18-PLUS","FMLE","129.4 [123.5-135.3]","129.40000","123.50000","135.30000",""
"BP_06","PUBLISHED","1975","AMR","CRI","YEARS18-PLUS","FMLE","122.2 [112.1-132.1]","122.20000","112.10000","132.10000",""
"BP_06","PUBLISHED","1977","AMR","CRI","YEARS18-PLUS","FMLE","122.2 [113.2-131.0]","122.20000","113.20000","131.00000",""
"BP_06","PUBLISHED","2002","AMR","CRI","YEARS18-PLUS","FMLE","121.0 [117.4-124.6]","121.00000","117.40000","124.60000",""
"BP_06","PUBLISHED","2003","EMR","EGY","YEARS18-PLUS","FMLE","126.8 [124.1-129.3]","126.80000","124.10000","129.30000",""
"BP_06","PUBLISHED","2007","AMR","DMA","YEARS18-PLUS","FMLE","126.7 [122.0-131.4]","126.70000","122.00000","131.40000",""
"BP_06","PUBLISHED","1975","AFR","COD","YEARS18-PLUS","FMLE","125.2 [116.1-134.6]","125.20000","116.10000","134.60000",""
"BP_06","PUBLISHED","1985","AFR","COD","YEARS18-PLUS","FMLE","126.0 [120.0-131.9]","126.00000","120.00000","131.90000",""
"BP_06","PUBLISHED","2008","AFR","COD","YEARS18-PLUS","FMLE","126.9 [121.1-132.5]","126.90000","121.10000","132.50000",""
"BP_06","PUBLISHED","1975","AMR","ECU","YEARS18-PLUS","FMLE","121.2 [110.6-132.0]","121.20000","110.60000","132.00000",""
"BP_06","PUBLISHED","1977","EUR","HRV","YEARS18-PLUS","FMLE","130.5 [121.9-138.9]","130.50000","121.90000","138.90000",""
"BP_06","PUBLISHED","1980","EUR","HRV","YEARS18-PLUS","FMLE","130.4 [123.3-137.3]","130.40000","123.30000","137.30000",""
"BP_06","PUBLISHED","1987","EUR","HRV","YEARS18-PLUS","FMLE","129.7 [124.3-135.1]","129.70000","124.30000","135.10000",""
"BP_06","PUBLISHED","1994","EUR","HRV","YEARS18-PLUS","FMLE","128.6 [124.0-133.0]","128.60000","124.00000","133.00000",""
"BP_06","PUBLISHED","1986","AFR","CIV","YEARS18-PLUS","FMLE","128.1 [121.9-134.1]","128.10000","121.90000","134.10000",""
"BP_06","PUBLISHED","1997","EUR","DNK","YEARS18-PLUS","FMLE","124.2 [121.2-127.1]","124.20000","121.20000","127.10000",""
"BP_06","PUBLISHED","1992","EMR","DJI","YEARS18-PLUS","FMLE","129.3 [121.7-136.9]","129.30000","121.70000","136.90000",""
"BP_06","PUBLISHED","1999","EMR","DJI","YEARS18-PLUS","FMLE","128.4 [121.0-135.9]","128.40000","121.00000","135.90000",""
"BP_06","PUBLISHED","1999","AMR","DMA","YEARS18-PLUS","FMLE","126.8 [121.2-132.3]","126.80000","121.20000","132.30000",""
"BP_06","PUBLISHED","1978","EUR","CYP","YEARS18-PLUS","FMLE","124.3 [114.9-133.7]","124.30000","114.90000","133.70000",""
"BP_06","PUBLISHED","1998","AMR","DMA","YEARS18-PLUS","FMLE","126.9 [121.2-132.5]","126.90000","121.20000","132.50000",""
"BP_06","PUBLISHED","1998","EUR","DNK","YEARS18-PLUS","FMLE","124.0 [120.9-126.9]","124.00000","120.90000","126.90000",""
"BP_06","PUBLISHED","1989","EMR","DJI","YEARS18-PLUS","FMLE","129.6 [122.0-137.4]","129.60000","122.00000","137.40000",""
"BP_06","PUBLISHED","1993","AMR","DOM","YEARS18-PLUS","FMLE","124.0 [120.2-127.9]","124.00000","120.20000","127.90000",""
"BP_06","PUBLISHED","1999","AMR","DOM","YEARS18-PLUS","FMLE","123.7 [119.9-127.6]","123.70000","119.90000","127.60000",""
"BP_06","PUBLISHED","2009","AFR","COD","YEARS18-PLUS","FMLE","126.9 [120.9-132.7]","126.90000","120.90000","132.70000",""
"BP_06","PUBLISHED","1992","AMR","ECU","YEARS18-PLUS","FMLE","120.4 [114.0-127.0]","120.40000","114.00000","127.00000",""
"BP_06","PUBLISHED","2011","AMR","ECU","YEARS18-PLUS","FMLE","119.1 [114.6-123.5]","119.10000","114.60000","123.50000",""
"BP_06","PUBLISHED","1985","EMR","EGY","YEARS18-PLUS","FMLE","128.3 [123.1-133.3]","128.30000","123.10000","133.30000",""
"BP_06","PUBLISHED","1979","EUR","HRV","YEARS18-PLUS","FMLE","130.4 [122.9-137.9]","130.40000","122.90000","137.90000",""
"BP_06","PUBLISHED","1988","EUR","HRV","YEARS18-PLUS","FMLE","129.6 [124.4-134.9]","129.60000","124.40000","134.90000",""
"BP_06","PUBLISHED","1996","EUR","DNK","YEARS18-PLUS","FMLE","124.4 [121.4-127.3]","124.40000","121.40000","127.30000",""
"BP_06","PUBLISHED","2010","AMR","ECU","YEARS18-PLUS","FMLE","119.1 [114.7-123.3]","119.10000","114.70000","123.30000",""
"BP_06","PUBLISHED","1978","EMR","EGY","YEARS18-PLUS","FMLE","128.6 [120.6-136.5]","128.60000","120.60000","136.50000",""
"BP_06","PUBLISHED","1996","AMR","SLV","YEARS18-PLUS","FMLE","119.7 [113.6-125.8]","119.70000","113.60000","125.80000",""
"BP_06","PUBLISHED","2003","AMR","SLV","YEARS18-PLUS","FMLE","119.0 [113.5-124.5]","119.00000","113.50000","124.50000",""
"BP_06","PUBLISHED","1981","AFR","GNQ","YEARS18-PLUS","FMLE","125.8 [117.0-134.8]","125.80000","117.00000","134.80000",""
"BP_06","PUBLISHED","1988","AFR","GNQ","YEARS18-PLUS","FMLE","126.5 [118.9-134.7]","126.50000","118.90000","134.70000",""
"BP_06","PUBLISHED","1995","AFR","GNQ","YEARS18-PLUS","FMLE","127.2 [119.5-135.3]","127.20000","119.50000","135.30000",""
"BP_06","PUBLISHED","1978","AFR","ERI","YEARS18-PLUS","FMLE","118.4 [109.9-127.4]","118.40000","109.90000","127.40000",""
"BP_06","PUBLISHED","1987","AFR","ERI","YEARS18-PLUS","FMLE","119.4 [113.2-125.6]","119.40000","113.20000","125.60000",""
"BP_06","PUBLISHED","2004","EUR","EST","YEARS18-PLUS","FMLE","124.2 [122.0-126.5]","124.20000","122.00000","126.50000",""
"BP_06","PUBLISHED","2015","EUR","EST","YEARS18-PLUS","FMLE","124.5 [120.5-128.7]","124.50000","120.50000","128.70000",""
"BP_06","PUBLISHED","1980","AFR","GHA","YEARS18-PLUS","FMLE","123.8 [116.5-131.2]","123.80000","116.50000","131.20000",""
"BP_06","PUBLISHED","2012","AFR","GHA","YEARS18-PLUS","FMLE","123.6 [120.8-126.2]","123.60000","120.80000","126.20000",""
"BP_06","PUBLISHED","1998","EUR","GRC","YEARS18-PLUS","FMLE","121.3 [117.5-125.0]","121.30000","117.50000","125.00000",""
"BP_06","PUBLISHED","2005","EUR","GRC","YEARS18-PLUS","FMLE","119.5 [115.0-123.9]","119.50000","115.00000","123.90000",""
"BP_06","PUBLISHED","1999","AMR","GRD","YEARS18-PLUS","FMLE","123.9 [117.9-129.9]","123.90000","117.90000","129.90000",""
"BP_06","PUBLISHED","2006","AMR","GRD","YEARS18-PLUS","FMLE","124.9 [119.9-129.8]","124.90000","119.90000","129.80000",""
"BP_06","PUBLISHED","2005","AFR","ETH","YEARS18-PLUS","FMLE","124.4 [120.2-128.7]","124.40000","120.20000","128.70000",""
"BP_06","PUBLISHED","1976","WPR","FJI","YEARS18-PLUS","FMLE","123.0 [112.8-132.4]","123.00000","112.80000","132.40000",""
"BP_06","PUBLISHED","1991","WPR","FJI","YEARS18-PLUS","FMLE","124.0 [118.2-129.6]","124.00000","118.20000","129.60000",""
"BP_06","PUBLISHED","1986","EUR","FRA","YEARS18-PLUS","FMLE","127.1 [123.8-130.4]","127.10000","123.80000","130.40000",""
"BP_06","PUBLISHED","1994","EUR","FRA","YEARS18-PLUS","FMLE","123.7 [120.7-126.6]","123.70000","120.70000","126.60000",""
"BP_06","PUBLISHED","1975","AFR","GAB","YEARS18-PLUS","FMLE","126.6 [115.6-137.0]","126.60000","115.60000","137.00000",""
"BP_06","PUBLISHED","1995","AFR","GAB","YEARS18-PLUS","FMLE","129.1 [121.8-136.5]","129.10000","121.80000","136.50000",""
"BP_06","PUBLISHED","2008","AFR","GAB","YEARS18-PLUS","FMLE","127.1 [121.2-133.0]","127.10000","121.20000","133.00000",""
"BP_06","PUBLISHED","2002","AFR","GMB","YEARS18-PLUS","FMLE","129.8 [126.0-133.6]","129.80000","126.00000","133.60000",""
"BP_06","PUBLISHED","1976","EUR","GEO","YEARS18-PLUS","FMLE","128.5 [117.7-138.1]","128.50000","117.70000","138.10000",""
"BP_06","PUBLISHED","1978","EUR","DEU","YEARS18-PLUS","FMLE","131.8 [127.2-136.4]","131.80000","127.20000","136.40000",""
"BP_06","PUBLISHED","1986","EUR","DEU","YEARS18-PLUS","FMLE","130.8 [129.0-132.6]","130.80000","129.00000","132.60000",""
"BP_06","PUBLISHED","1993","EUR","FIN","YEARS18-PLUS","FMLE","127.7 [125.4-129.8]","127.70000","125.40000","129.80000",""
"BP_06","PUBLISHED","2007","EUR","FIN","YEARS18-PLUS","FMLE","121.9 [120.2-123.7]","121.90000","120.20000","123.70000",""
"BP_06","PUBLISHED","2000","AMR","GUY","YEARS18-PLUS","FMLE","122.1 [114.9-129.4]","122.10000","114.90000","129.40000",""
"BP_06","PUBLISHED","2009","AMR","HTI","YEARS18-PLUS","FMLE","124.4 [116.6-131.7]","124.40000","116.60000","131.70000",""
"BP_06","PUBLISHED","1976","AMR","HND","YEARS18-PLUS","FMLE","120.4 [110.3-130.6]","120.40000","110.30000","130.60000",""
"BP_06","PUBLISHED","1994","AMR","HND","YEARS18-PLUS","FMLE","120.8 [114.5-127.1]","120.80000","114.50000","127.10000",""
"BP_06","PUBLISHED","1990","AMR","GTM","YEARS18-PLUS","FMLE","119.5 [114.4-124.7]","119.50000","114.40000","124.70000",""
"BP_06","PUBLISHED","2006","AMR","GTM","YEARS18-PLUS","FMLE","119.0 [114.7-123.5]","119.00000","114.70000","123.50000",""
"BP_06","PUBLISHED","1999","AFR","GIN","YEARS18-PLUS","FMLE","130.6 [124.4-136.5]","130.60000","124.40000","136.50000",""
"BP_06","PUBLISHED","1983","AFR","GNB","YEARS18-PLUS","FMLE","125.3 [117.4-133.3]","125.30000","117.40000","133.30000",""
"BP_06","PUBLISHED","1994","AMR","GUY","YEARS18-PLUS","FMLE","122.0 [114.6-129.6]","122.00000","114.60000","129.60000",""
"BP_06","PUBLISHED","2009","EUR","ITA","YEARS18-PLUS","FMLE","121.9 [119.5-124.3]","121.90000","119.50000","124.30000",""
"BP_06","PUBLISHED","2009","AMR","JAM","YEARS18-PLUS","FMLE","123.1 [119.2-127.0]","123.10000","119.20000","127.00000",""
"BP_06","PUBLISHED","2010","AMR","HND","YEARS18-PLUS","FMLE","120.7 [114.3-127.0]","120.70000","114.30000","127.00000",""
"BP_06","PUBLISHED","1987","EUR","HUN","YEARS18-PLUS","FMLE","131.2 [127.9-134.4]","131.20000","127.90000","134.40000",""
"BP_06","PUBLISHED","1993","EUR","HUN","YEARS18-PLUS","FMLE","130.2 [126.4-134.0]","130.20000","126.40000","134.00000",""
"BP_06","PUBLISHED","2006","EUR","ISL","YEARS18-PLUS","FMLE","117.4 [112.7-122.8]","117.40000","112.70000","122.80000",""
"BP_06","PUBLISHED","2014","EUR","ISL","YEARS18-PLUS","FMLE","115.9 [108.1-124.4]","115.90000","108.10000","124.40000",""
"BP_06","PUBLISHED","1990","SEAR","IDN","YEARS18-PLUS","FMLE","124.2 [119.7-128.7]","124.20000","119.70000","128.70000",""
"BP_06","PUBLISHED","1998","SEAR","IDN","YEARS18-PLUS","FMLE","125.5 [122.5-128.5]","125.50000","122.50000","128.50000",""
"BP_06","PUBLISHED","1991","EMR","IRN","YEARS18-PLUS","FMLE","123.2 [120.2-126.2]","123.20000","120.20000","126.20000",""
"BP_06","PUBLISHED","1998","EMR","IRN","YEARS18-PLUS","FMLE","121.9 [119.7-124.1]","121.90000","119.70000","124.10000",""
"BP_06","PUBLISHED","1989","EMR","IRQ","YEARS18-PLUS","FMLE","130.9 [124.8-136.9]","130.90000","124.80000","136.90000",""
"BP_06","PUBLISHED","1992","EMR","IRQ","YEARS18-PLUS","FMLE","130.5 [124.6-136.4]","130.50000","124.60000","136.40000",""
"BP_06","PUBLISHED","1981","EUR","IRL","YEARS18-PLUS","FMLE","125.0 [118.8-131.6]","125.00000","118.80000","131.60000",""
"BP_06","PUBLISHED","1983","EUR","IRL","YEARS18-PLUS","FMLE","125.0 [119.3-131.0]","125.00000","119.30000","131.00000",""
"BP_06","PUBLISHED","1990","EUR","ISR","YEARS18-PLUS","FMLE","125.7 [122.0-129.5]","125.70000","122.00000","129.50000",""
"BP_06","PUBLISHED","2002","EUR","ISR","YEARS18-PLUS","FMLE","121.6 [118.3-124.9]","121.60000","118.30000","124.90000",""
"BP_06","PUBLISHED","2002","EUR","ITA","YEARS18-PLUS","FMLE","124.2 [122.5-125.9]","124.20000","122.50000","125.90000",""
"BP_06","PUBLISHED","2004","WPR","KIR","YEARS18-PLUS","FMLE","119.9 [115.5-124.3]","119.90000","115.50000","124.30000",""
"BP_06","PUBLISHED","2007","WPR","KIR","YEARS18-PLUS","FMLE","120.5 [116.0-125.0]","120.50000","116.00000","125.00000",""
"BP_06","PUBLISHED","1986","WPR","JPN","YEARS18-PLUS","FMLE","125.2 [123.8-126.6]","125.20000","123.80000","126.60000",""
"BP_06","PUBLISHED","2002","WPR","JPN","YEARS18-PLUS","FMLE","119.5 [118.2-120.9]","119.50000","118.20000","120.90000",""
"BP_06","PUBLISHED","2009","WPR","JPN","YEARS18-PLUS","FMLE","118.0 [116.4-119.5]","118.00000","116.40000","119.50000",""
"BP_06","PUBLISHED","1987","EUR","KAZ","YEARS18-PLUS","FMLE","127.8 [119.6-135.9]","127.80000","119.60000","135.90000",""
"BP_06","PUBLISHED","2004","EUR","KAZ","YEARS18-PLUS","FMLE","126.1 [118.9-133.0]","126.10000","118.90000","133.00000",""
"BP_06","PUBLISHED","1987","AFR","KEN","YEARS18-PLUS","FMLE","122.6 [118.0-127.1]","122.60000","118.00000","127.10000",""
"BP_06","PUBLISHED","1990","AFR","KEN","YEARS18-PLUS","FMLE","123.0 [117.7-128.0]","123.00000","117.70000","128.00000",""
"BP_06","PUBLISHED","1977","EMR","LBY","YEARS18-PLUS","FMLE","132.9 [122.9-142.2]","132.90000","122.90000","142.20000",""
"BP_06","PUBLISHED","2013","AMR","DMA","YEARS18-PLUS","FMLE","126.6 [120.1-133.1]","126.60000","120.10000","133.10000",""
"BP_06","PUBLISHED","1979","AFR","COD","YEARS18-PLUS","FMLE","125.6 [118.3-132.8]","125.60000","118.30000","132.80000",""
"BP_06","PUBLISHED","1989","AFR","COD","YEARS18-PLUS","FMLE","126.3 [120.5-132.1]","126.30000","120.50000","132.10000",""
"BP_06","PUBLISHED","1975","EMR","EGY","YEARS18-PLUS","FMLE","128.6 [118.7-138.2]","128.60000","118.70000","138.20000",""
"BP_06","PUBLISHED","1988","EMR","LBY","YEARS18-PLUS","FMLE","132.8 [126.3-139.0]","132.80000","126.30000","139.00000",""
"BP_06","PUBLISHED","2011","EMR","LBY","YEARS18-PLUS","FMLE","129.4 [124.4-134.6]","129.40000","124.40000","134.60000",""
"BP_06","PUBLISHED","1986","EUR","LTU","YEARS18-PLUS","FMLE","133.9 [130.6-137.3]","133.90000","130.60000","137.30000",""
"BP_06","PUBLISHED","1983","EMR","KWT","YEARS18-PLUS","FMLE","132.9 [126.0-139.8]","132.90000","126.00000","139.80000",""
"BP_06","PUBLISHED","1997","EMR","KWT","YEARS18-PLUS","FMLE","128.1 [123.0-133.2]","128.10000","123.00000","133.20000",""
"BP_06","PUBLISHED","2014","AFR","MWI","YEARS18-PLUS","FMLE","132.2 [125.8-138.6]","132.20000","125.80000","138.60000",""
"BP_06","PUBLISHED","1976","WPR","MYS","YEARS18-PLUS","FMLE","123.6 [113.5-132.9]","123.60000","113.50000","132.90000",""
"BP_06","PUBLISHED","1999","WPR","MYS","YEARS18-PLUS","FMLE","125.1 [121.9-128.4]","125.10000","121.90000","128.40000",""
"BP_06","PUBLISHED","2002","WPR","MYS","YEARS18-PLUS","FMLE","125.5 [122.7-128.3]","125.50000","122.70000","128.30000",""
"BP_06","PUBLISHED","1986","AMR","DMA","YEARS18-PLUS","FMLE","127.1 [120.2-133.6]","127.10000","120.20000","133.60000",""
"BP_06","PUBLISHED","1976","EUR","KGZ","YEARS18-PLUS","FMLE","125.8 [115.1-135.7]","125.80000","115.10000","135.70000",""
"BP_06","PUBLISHED","1984","EUR","KGZ","YEARS18-PLUS","FMLE","125.1 [117.3-132.4]","125.10000","117.30000","132.40000",""
"BP_06","PUBLISHED","1998","EUR","KGZ","YEARS18-PLUS","FMLE","124.4 [118.1-130.5]","124.40000","118.10000","130.50000",""
"BP_06","PUBLISHED","1985","WPR","LAO","YEARS18-PLUS","FMLE","118.9 [111.5-126.1]","118.90000","111.50000","126.10000",""
"BP_06","PUBLISHED","2007","WPR","LAO","YEARS18-PLUS","FMLE","121.4 [116.9-125.9]","121.40000","116.90000","125.90000",""
"BP_06","PUBLISHED","1991","EUR","LVA","YEARS18-PLUS","FMLE","130.6 [124.1-137.2]","130.60000","124.10000","137.20000",""
"BP_06","PUBLISHED","1999","EUR","LVA","YEARS18-PLUS","FMLE","128.2 [122.5-134.0]","128.20000","122.50000","134.00000",""
"BP_06","PUBLISHED","1976","EMR","LBN","YEARS18-PLUS","FMLE","130.3 [120.5-140.1]","130.30000","120.50000","140.10000",""
"BP_06","PUBLISHED","1983","EMR","LBN","YEARS18-PLUS","FMLE","130.2 [123.3-137.2]","130.20000","123.30000","137.20000",""
"BP_06","PUBLISHED","2000","EMR","LBN","YEARS18-PLUS","FMLE","125.2 [119.6-130.6]","125.20000","119.60000","130.60000",""
"BP_06","PUBLISHED","2010","EMR","LBN","YEARS18-PLUS","FMLE","121.9 [117.3-126.5]","121.90000","117.30000","126.50000",""
"BP_06","PUBLISHED","1977","AFR","LSO","YEARS18-PLUS","FMLE","124.4 [115.3-133.4]","124.40000","115.30000","133.40000",""
"BP_06","PUBLISHED","2004","AFR","LSO","YEARS18-PLUS","FMLE","128.7 [124.1-133.5]","128.70000","124.10000","133.50000",""
"BP_06","PUBLISHED","1979","AFR","LBR","YEARS18-PLUS","FMLE","127.1 [118.7-135.3]","127.10000","118.70000","135.30000",""
"BP_06","PUBLISHED","1991","EMR","EGY","YEARS18-PLUS","FMLE","127.8 [123.9-131.7]","127.80000","123.90000","131.70000",""
"BP_06","PUBLISHED","1975","AMR","SLV","YEARS18-PLUS","FMLE","121.6 [111.2-132.4]","121.60000","111.20000","132.40000",""
"BP_06","PUBLISHED","1984","AMR","SLV","YEARS18-PLUS","FMLE","121.0 [114.0-128.1]","121.00000","114.00000","128.10000",""
"BP_06","PUBLISHED","1976","AFR","GNQ","YEARS18-PLUS","FMLE","125.5 [114.3-136.2]","125.50000","114.30000","136.20000",""
"BP_06","PUBLISHED","1993","AFR","GNQ","YEARS18-PLUS","FMLE","127.1 [119.4-135.0]","127.10000","119.40000","135.00000",""
"BP_06","PUBLISHED","2009","AFR","ERI","YEARS18-PLUS","FMLE","121.2 [117.1-125.2]","121.20000","117.10000","125.20000",""
"BP_06","PUBLISHED","1975","EUR","EST","YEARS18-PLUS","FMLE","133.9 [125.4-142.8]","133.90000","125.40000","142.80000",""
