"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","COUNTRY","SEX","GHECAUSES","Display Value","Numeric","Low","High","Comments"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","EUR","","GEO","FMLE","GHE061","3210","3210.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","GMB","MLE","GHE061","203","203.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","GMB","BTSX","GHE061","372","372.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","GMB","FMLE","GHE110","762","762.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","GMB","MLE","GHE110","897","897.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","GMB","BTSX","GHE110","1659","1659.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","GMB","FMLE","GHE118","130","130.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","GMB","MLE","GHE118","154","154.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","GMB","BTSX","GHE118","285","285.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","GMB","FMLE","GHE080","73","73.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","GMB","BTSX","GHE080","162","162.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","GMB","FMLE","GHE061","240","240.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","GMB","MLE","GHE061","325","325.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","GMB","BTSX","GHE061","566","566.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","GMB","MLE","GHE110","1186","1186.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","GMB","BTSX","GHE110","2259","2259.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","GMB","FMLE","GHE118","169","169.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","GMB","MLE","GHE118","183","183.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","EUR","","DEU","BTSX","GHE118","47915","47915.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","EUR","","DEU","FMLE","GHE080","13891","13891.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","EUR","","DEU","MLE","GHE080","7857","7857.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","EUR","","DEU","BTSX","GHE080","21748","21748.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EUR","","DEU","MLE","GHE061","122322","122322.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EUR","","DEU","BTSX","GHE061","225816","225816.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EUR","","DEU","FMLE","GHE110","198470","198470.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EUR","","DEU","MLE","GHE110","147674","147674.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","EUR","","DEU","FMLE","GHE118","27754","27754.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","EUR","","DEU","MLE","GHE118","31975","31975.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","EUR","","DEU","BTSX","GHE118","59729","59729.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","EUR","","DEU","FMLE","GHE080","13841","13841.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","EUR","","DEU","MLE","GHE080","11231","11231.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","EUR","","DEU","BTSX","GHE080","24764","24764.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","GHA","FMLE","GHE061","3903","3903.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","GHA","MLE","GHE061","4058","4058.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","GHA","BTSX","GHE061","7961","7961.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","GHA","FMLE","GHE110","20339","20339.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","GHA","MLE","GHE110","9842","9842.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","GHA","BTSX","GHE110","30181","30181.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","GHA","FMLE","GHE118","1787","1787.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","GHA","BTSX","GHE118","4339","4339.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","GHA","FMLE","GHE080","2474","2474.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","GHA","MLE","GHE080","2424","2424.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","GHA","BTSX","GHE080","4898","4898.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","GHA","MLE","GHE061","6005","6005.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","GHA","BTSX","GHE061","11923","11923.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","GHA","FMLE","GHE110","28922","28922.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","GHA","MLE","GHE110","13309","13309.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","WPR","","KIR","BTSX","GHE110","124","124.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","WPR","","KIR","FMLE","GHE118","11","11.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","WPR","","KIR","MLE","GHE118","23","23.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","WPR","","KIR","BTSX","GHE118","35","35.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","WPR","","KIR","MLE","GHE080","27","27.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","WPR","","KIR","BTSX","GHE080","62","62.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","WPR","","KIR","FMLE","GHE061","33","33.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","WPR","","KIR","MLE","GHE061","29","29.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","WPR","","KIR","FMLE","GHE110","76","76.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","WPR","","KIR","MLE","GHE110","102","102.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","WPR","","KIR","BTSX","GHE110","178","178.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","WPR","","KIR","FMLE","GHE118","16","16.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","WPR","","KIR","MLE","GHE118","32","32.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","WPR","","KIR","BTSX","GHE118","49","49.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","WPR","","KIR","FMLE","GHE080","46","46.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","WPR","","KIR","MLE","GHE080","36","36.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","WPR","","KIR","BTSX","GHE080","82","82.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","EUR","","GRC","FMLE","GHE061","10734","10734.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","EUR","","GRC","MLE","GHE061","17085","17085.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","EUR","","GRC","BTSX","GHE061","27818","27818.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","EUR","","GRC","FMLE","GHE110","27281","27281.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EUR","","GRC","BTSX","GHE110","49778","49778.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EUR","","GRC","FMLE","GHE118","5087","5087.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EUR","","GRC","MLE","GHE118","5141","5141.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EUR","","GRC","BTSX","GHE118","10228","10228.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","EUR","","GRC","MLE","GHE080","950","950.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","EUR","","GRC","BTSX","GHE080","1871","1871.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","EUR","","GRC","FMLE","GHE061","12258","12258.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","EUR","","GRC","MLE","GHE061","19150","19150.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AMR","","GRD","BTSX","GHE061","131","131.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AMR","","GRD","FMLE","GHE110","170","170.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AMR","","GRD","MLE","GHE110","119","119.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AMR","","GRD","BTSX","GHE110","289","289.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AMR","","GRD","MLE","GHE118","17","17.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AMR","","GRD","BTSX","GHE118","35","35.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AMR","","GRD","FMLE","GHE080","53","53.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AMR","","GRD","MLE","GHE080","26","26.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AMR","","GRD","FMLE","GHE061","69","69.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AMR","","GRD","MLE","GHE061","79","79.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AMR","","GRD","BTSX","GHE061","147","147.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AMR","","GRD","FMLE","GHE110","136","136.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AMR","","GRD","MLE","GHE110","116","116.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AMR","","GRD","BTSX","GHE110","248","248.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AMR","","GRD","FMLE","GHE118","11","11.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AMR","","GRD","MLE","GHE118","9","9.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AMR","","GRD","BTSX","GHE118","20","20.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AMR","","GTM","FMLE","GHE080","1174","1174.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AMR","","GTM","MLE","GHE080","847","847.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AMR","","GTM","BTSX","GHE080","2021","2021.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AMR","","GTM","FMLE","GHE061","3769","3769.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AMR","","GTM","BTSX","GHE061","7921","7921.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AMR","","GTM","FMLE","GHE110","5304","5304.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AMR","","GTM","MLE","GHE110","5441","5441.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AMR","","GTM","BTSX","GHE110","10745","10745.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AMR","","GTM","MLE","GHE118","1499","1499.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AMR","","GTM","BTSX","GHE118","2837","2837.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AMR","","GTM","FMLE","GHE080","3771","3771.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AMR","","GTM","MLE","GHE080","2535","2535.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AMR","","GTM","BTSX","GHE080","6628","6628.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","GIN","FMLE","GHE061","1813","1813.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","GIN","MLE","GHE061","1588","1588.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","GIN","BTSX","GHE061","3401","3401.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","GIN","MLE","GHE110","6677","6677.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","GIN","BTSX","GHE110","14542","14542.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","GIN","FMLE","GHE118","1210","1210.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","GIN","MLE","GHE118","1314","1314.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","GIN","FMLE","GHE080","1133","1133.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","GIN","MLE","GHE080","701","701.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","GIN","BTSX","GHE080","1834","1834.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","GIN","FMLE","GHE061","2417","2417.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","GIN","MLE","GHE061","2432","2432.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
