"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","NATIONALSYSTEMTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001769","PUBLISHED","2016","AFR","MOZ","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MRT","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MRT","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MRT","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MRT","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MUS","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MUS","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MUS","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MUS","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MWI","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MWI","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MWI","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MWI","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","MYS","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","MYS","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","MYS","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","MYS","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","NAM","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","NAM","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","NAM","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","NAM","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","NER","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","NER","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","NER","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","NER","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","NGA","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","NGA","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","NGA","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","NGA","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","NIC","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","NIC","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","NIC","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","NIC","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","NIU","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","NIU","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","NIU","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","NIU","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","NLD","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","NLD","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","NLD","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","NLD","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","NOR","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","NOR","SA_NST_ALCOHOLPOLICYRESPONSES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","NOR","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","NOR","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","NPL","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","NPL","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","NPL","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","NPL","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","NRU","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","NRU","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","NRU","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","NRU","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","NZL","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","NZL","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","NZL","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","NZL","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","OMN","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","OMN","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","OMN","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","OMN","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","PAK","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","PAK","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","PAK","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","PAK","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","PAN","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","PAN","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","PAN","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","PAN","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","PER","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","PER","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","PER","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","PER","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","PHL","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","PHL","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","PHL","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","PHL","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","PLW","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","PLW","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","PLW","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","PLW","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","PNG","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","PNG","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","PNG","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","PNG","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","POL","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","POL","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","POL","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","POL","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","PRK","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","PRK","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","PRK","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","PRK","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","PRT","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","PRT","SA_NST_ALCOHOLPOLICYRESPONSES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","PRT","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","PRT","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","PRY","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","PRY","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","PRY","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","PRY","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","QAT","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","QAT","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","QAT","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","QAT","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ROU","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ROU","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ROU","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ROU","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","RUS","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","RUS","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","RUS","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","RUS","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","RWA","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","RWA","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","RWA","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","RWA","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SAU","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SAU","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SAU","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SAU","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SDN","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SDN","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SDN","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SDN","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SEN","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SEN","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SEN","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SEN","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","SGP","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","SGP","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","SGP","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","SGP","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","SLB","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","SLB","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","SLB","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","SLB","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SLE","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SLE","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SLE","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SLE","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","SLV","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","SLV","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","SLV","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","SLV","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SMR","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SMR","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SMR","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SMR","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SOM","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SOM","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SOM","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SOM","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SRB","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SRB","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SRB","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SRB","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SSD","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SSD","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SSD","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SSD","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","STP","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","STP","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","STP","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","STP","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","SUR","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","SUR","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","SUR","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","SUR","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SVK","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SVK","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SVK","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SVK","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SVN","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SVN","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SVN","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SVN","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SWE","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SWE","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SWE","SA_NST_ALCOHOLPOLICYRESPONSES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","SWE","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SWZ","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SWZ","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SWZ","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SWZ","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SYC","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SYC","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SYC","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","SYC","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SYR","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SYR","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SYR","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","SYR","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","TCD","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","TCD","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","TCD","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","TCD","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","TGO","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","TGO","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","TGO","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","TGO","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","THA","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","THA","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","THA","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","THA","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","TJK","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","TJK","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","TJK","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","TJK","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","TKM","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","TKM","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","TKM","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","TKM","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","TLS","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","TLS","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","TLS","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","TLS","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","TON","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","TON","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","TON","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","TON","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","TTO","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","TTO","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","TTO","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","TTO","SA_NST_ALCOHOLPOLICYRESPONSES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","TUN","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","TUN","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","TUN","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","TUN","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","TUR","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","TUR","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","TUR","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","TUR","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","TUV","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","TUV","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","TUV","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","TUV","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","TZA","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","TZA","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","TZA","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
