"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SPECIALPOPULATION","RSUDSPECIFICPOPULATION","Display Value","Numeric","Low","High","Comments"
"RSUD_77","PUBLISHED","2008","EMR","IRN","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","IRN","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","IRN","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","IRN","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","IRN","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","IRQ","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","IRQ","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","IRQ","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","IRQ","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","IRQ","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","IRQ","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","IRQ","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","IRQ","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","IRQ","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","IRL","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","IRL","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","IRL","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","IRL","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","IRL","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","IRL","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","IRL","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","IRL","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","IRL","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ISR","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ISR","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ISR","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ISR","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ISR","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ISR","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ISR","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ISR","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ISR","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ITA","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ITA","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ITA","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ITA","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ITA","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ITA","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ITA","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ITA","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ITA","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","JAM","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","JAM","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","JAM","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","JAM","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","JAM","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","JAM","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","JAM","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","JAM","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","JAM","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","JPN","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","JPN","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","JPN","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","JPN","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","JPN","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","JPN","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","JPN","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","JPN","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","JPN","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","JOR","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","JOR","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","JOR","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","JOR","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","JOR","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","JOR","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","JOR","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","JOR","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","JOR","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","KGZ","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","KGZ","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","KGZ","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","KGZ","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","KGZ","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","KGZ","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","KGZ","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","KGZ","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","KGZ","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","LAO","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","LAO","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","LAO","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","LAO","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","LAO","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","LAO","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","LAO","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","LAO","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","LAO","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LVA","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LVA","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LVA","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LVA","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LVA","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LVA","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LVA","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LVA","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LVA","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LSO","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LSO","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LSO","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LSO","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LSO","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LSO","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LSO","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LSO","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LSO","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LBR","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LBR","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LBR","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LBR","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LBR","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LBR","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LBR","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LBR","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","LBR","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LTU","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LTU","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LTU","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LTU","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LTU","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LTU","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LTU","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LTU","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LTU","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LUX","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LUX","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LUX","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LUX","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LUX","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LUX","REFUGEES","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LUX","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LUX","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","LUX","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MDG","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MDG","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MDG","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MDG","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MDG","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MDG","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MDG","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MDG","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MDG","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MWI","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MWI","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MWI","INDIGENOUS_POPULATIONS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MWI","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MWI","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MWI","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MWI","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MWI","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MWI","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MYS","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MYS","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MYS","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MYS","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MYS","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MYS","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MYS","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MYS","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MYS","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MDV","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MDV","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MDV","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MDV","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MDV","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MDV","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MDV","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MDV","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MDV","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MLI","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MLI","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MLI","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MLI","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MLI","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MLI","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MLI","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MLI","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MLI","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MLT","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MLT","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MLT","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MLT","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MLT","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MLT","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MLT","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MLT","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MLT","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MRT","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MRT","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MRT","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MRT","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MRT","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MRT","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MRT","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MRT","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MRT","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MUS","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MUS","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MUS","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MUS","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MUS","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MUS","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MUS","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MUS","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MUS","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","MEX","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","MEX","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","MEX","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","MEX","INDIGENOUS_POPULATIONS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","MEX","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","MEX","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","MEX","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","MEX","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","MEX","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MNG","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MNG","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MNG","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MNG","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MNG","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MNG","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MNG","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MNG","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","MNG","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","MAR","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","MAR","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","MAR","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","MAR","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","MAR","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","MAR","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","MAR","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","MAR","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","MAR","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MOZ","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MOZ","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MOZ","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MOZ","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MOZ","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MOZ","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MOZ","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MOZ","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","MOZ","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MMR","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MMR","INDIGENOUS_POPULATIONS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MMR","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MMR","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MMR","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MMR","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MMR","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MMR","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","MMR","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NAM","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NAM","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NAM","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NAM","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NAM","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NAM","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NAM","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NAM","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NAM","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","NPL","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","NPL","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","NPL","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","NPL","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","NPL","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","NPL","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","NPL","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","NPL","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","NPL","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NLD","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NLD","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NLD","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NLD","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NLD","MINORITY_GROUPS","","yes","","","",""
